anno_index,coord_x,coord_y,coord_z,diameter,malscore
300,0.3425,0.6055,0.7453,0.0181,0
301,0.4167,0.528,0.7924,0.0181,0
302,0.7931,0.4028,0.435,0.0181,0
303,0.3279,0.4921,0.7082,0.0181,0
304,0.3697,0.4339,0.6663,0.0181,0
305,0.3852,0.5545,0.8191,0.0181,0
306,0.2773,0.4419,0.5499,0.0181,0
307,0.6466,0.4107,0.6559,0.0181,0
308,0.6559,0.5162,0.424,0.0181,0
309,0.6472,0.3203,0.5277,0.0181,0
310,0.3891,0.6595,0.4477,0.0181,0
311,0.646,0.4313,0.6669,0.0181,0
312,0.5165,0.4982,0.8627,0.0181,0
313,0.3741,0.5096,0.6101,0.0181,0
314,0.6334,0.3714,0.6355,0.0181,0
315,0.3176,0.6654,0.2314,0.0181,0
316,0.341,0.3627,0.4773,0.0181,0
317,0.393,0.644,0.295,0.0181,0
318,0.426,0.5913,0.4338,0.0181,0
319,0.2666,0.5136,0.4626,0.0181,0
320,0.2583,0.6044,0.6493,0.0181,0
321,0.2516,0.4461,0.6287,0.0181,0
322,0.4179,0.3224,0.4671,0.0181,0
323,0.401,0.497,0.8517,0.0181,0
324,0.3794,0.4716,0.6491,0.0181,0
325,0.3348,0.6731,0.3688,0.0181,0
326,0.2686,0.6654,0.2573,0.0181,0
327,0.6715,0.4523,0.5615,0.0181,0
328,0.6236,0.3153,0.5346,0.0181,0
329,0.3652,0.541,0.5196,0.0181,0
330,0.7319,0.4542,0.509,0.0181,0
331,0.3803,0.6871,0.2581,0.0181,0
332,0.3759,0.5497,0.6421,0.0181,0
333,0.4182,0.4515,0.5048,0.0181,0
334,0.6304,0.7062,0.2483,0.0181,0
335,0.2381,0.5811,0.3685,0.0181,0
336,0.3113,0.5409,0.4626,0.0181,0
337,0.3447,0.4085,0.7033,0.0181,0
338,0.3853,0.6722,0.2932,0.0181,0
339,0.2967,0.7164,0.4928,0.0181,0
340,0.6892,0.4505,0.5848,0.0181,0
341,0.3851,0.4817,0.5588,0.0181,0
342,0.3894,0.3553,0.6894,0.0181,0
343,0.4514,0.537,0.4074,0.0181,0
344,0.3005,0.6696,0.3171,0.0181,0
345,0.3841,0.5704,0.5382,0.0181,0
346,0.3483,0.6965,0.5984,0.0181,0
347,0.3564,0.3704,0.5131,0.0181,0
348,0.7438,0.4257,0.4872,0.0181,0
349,0.2938,0.4206,0.746,0.0181,0
350,0.7795,0.5011,0.4075,0.0181,0
351,0.3465,0.5705,0.7163,0.0181,0
352,0.7276,0.4769,0.5587,0.0181,0
353,0.3755,0.465,0.7427,0.0181,0
354,0.6731,0.4339,0.6217,0.0181,0
355,0.3697,0.6012,0.7278,0.0181,0
356,0.337,0.4645,0.7318,0.0181,0
357,0.3092,0.2667,0.4864,0.0181,0
358,0.7763,0.5958,0.3694,0.0181,0
359,0.5816,0.6426,0.2699,0.0181,0
360,0.3005,0.4121,0.5376,0.0181,0
361,0.4029,0.4203,0.799,0.0181,0
362,0.281,0.5829,0.7304,0.0181,0
363,0.393,0.4903,0.435,0.0181,0
364,0.6001,0.6955,0.3261,0.0181,0
365,0.4358,0.5895,0.3883,0.0181,0
366,0.433,0.535,0.4772,0.0181,0
367,0.177,0.5291,0.3274,0.0181,0
368,0.3016,0.5292,0.8106,0.0181,0
369,0.3514,0.5672,0.6608,0.0181,0
370,0.3522,0.5914,0.6896,0.0181,0
371,0.5989,0.7008,0.363,0.0181,0
372,0.3504,0.668,0.5574,0.0181,0
373,0.7183,0.7126,0.2778,0.0181,0
374,0.4104,0.3724,0.6111,0.0181,0
375,0.3717,0.3765,0.6271,0.0181,0
376,0.357,0.6605,0.2931,0.0181,0
377,0.3405,0.4611,0.7872,0.0181,0
378,0.3526,0.41,0.5271,0.0181,0
379,0.3309,0.6437,0.4482,0.0181,0
380,0.4536,0.3142,0.5027,0.0181,0
381,0.3592,0.2806,0.4309,0.0181,0
382,0.6137,0.4639,0.8253,0.0181,0
383,0.3733,0.4415,0.728,0.0181,0
384,0.323,0.6751,0.261,0.0181,0
385,0.7789,0.5791,0.377,0.0181,0
386,0.3911,0.4105,0.7957,0.0181,0
387,0.3167,0.6834,0.5828,0.0181,0
388,0.3533,0.3856,0.7163,0.0181,0
389,0.4514,0.5389,0.4244,0.0181,0
390,0.3778,0.5906,0.5582,0.0181,0
391,0.3716,0.5331,0.5751,0.0181,0
392,0.3502,0.393,0.6069,0.0181,0
393,0.6551,0.7132,0.2742,0.0181,0
394,0.582,0.3858,0.6937,0.0181,0
395,0.2743,0.5253,0.7363,0.0181,0
396,0.4278,0.4417,0.8419,0.0181,0
397,0.2816,0.5729,0.6825,0.0181,0
398,0.4042,0.5214,0.5182,0.0181,0
