anno_index,coord_x,coord_y,coord_z,diameter,malscore
196,0.2607,0.5306,0.3967,0.0166,0
197,0.7407,0.5276,0.1442,0.0166,0
198,0.8025,0.519,0.2517,0.0166,0
199,0.5366,0.3049,0.4435,0.0166,0
200,0.7595,0.5712,0.3888,0.0166,0
201,0.4047,0.48,0.4055,0.0166,0
202,0.3033,0.5406,0.4086,0.0166,0
203,0.7429,0.7033,0.2813,0.0166,0
204,0.2353,0.3822,0.4342,0.0166,0
205,0.24,0.3871,0.3345,0.0166,0
206,0.5868,0.339,0.6309,0.0166,0
207,0.6725,0.5254,0.1264,0.0166,0
208,0.3135,0.523,0.4089,0.0166,0
209,0.2168,0.4618,0.2644,0.0166,0
210,0.7578,0.4179,0.1625,0.0166,0
211,0.6936,0.6848,0.7166,0.0166,0
212,0.7617,0.3884,0.2319,0.0166,0
213,0.2855,0.4659,0.4842,0.0166,0
214,0.7402,0.5252,0.3854,0.0166,0
215,0.7884,0.4271,0.5378,0.0166,0
216,0.4338,0.3375,0.4392,0.0166,0
217,0.756,0.5564,0.7099,0.0166,0
218,0.2032,0.4886,0.4725,0.0166,0
219,0.2575,0.3573,0.5892,0.0166,0
220,0.3198,0.7191,0.2702,0.0166,0
221,0.1986,0.4089,0.369,0.0166,0
222,0.6511,0.6621,0.2804,0.0166,0
223,0.738,0.7069,0.2523,0.0166,0
224,0.7636,0.6864,0.2644,0.0166,0
225,0.6112,0.7075,0.4103,0.0166,0
226,0.7624,0.5693,0.259,0.0166,0
227,0.7817,0.4678,0.3017,0.0166,0
228,0.3706,0.6475,0.4031,0.0166,0
229,0.4975,0.3547,0.6064,0.0166,0
230,0.3836,0.4991,0.2645,0.0166,0
231,0.6797,0.4879,0.31,0.0166,0
232,0.7775,0.5291,0.2658,0.0166,0
233,0.247,0.4698,0.4784,0.0166,0
234,0.2997,0.591,0.3476,0.0166,0
235,0.6312,0.4328,0.2515,0.0166,0
236,0.538,0.3503,0.5256,0.0166,0
237,0.6855,0.6935,0.4436,0.0166,0
238,0.7287,0.3866,0.1451,0.0166,0
239,0.8223,0.4591,0.3474,0.0166,0
240,0.6895,0.5323,0.4102,0.0166,0
241,0.455,0.62,0.3923,0.0166,0
242,0.4106,0.3672,0.3931,0.0166,0
243,0.61,0.5268,0.3384,0.0166,0
244,0.7373,0.3871,0.6475,0.0166,0
245,0.5832,0.3643,0.5698,0.0166,0
246,0.6282,0.6086,0.3298,0.0166,0
247,0.6218,0.5237,0.3341,0.0166,0
248,0.6074,0.559,0.4384,0.0166,0
249,0.8144,0.5394,0.2859,0.0166,0
250,0.6068,0.6303,0.39,0.0166,0
251,0.6391,0.6117,0.2945,0.0166,0
252,0.8099,0.5899,0.3362,0.0166,0
253,0.515,0.3175,0.4807,0.0166,0
254,0.8469,0.6007,0.2212,0.0166,0
255,0.7939,0.6062,0.4433,0.0166,0
256,0.395,0.7156,0.4522,0.0166,0
257,0.235,0.71,0.2597,0.0166,0
258,0.5913,0.5725,0.2307,0.0166,0
259,0.4272,0.3433,0.3941,0.0166,0
260,0.2938,0.718,0.389,0.0166,0
261,0.4032,0.6421,0.25,0.0166,0
262,0.3557,0.6456,0.4139,0.0166,0
263,0.6552,0.7161,0.5664,0.0166,0
264,0.3292,0.5966,0.4006,0.0166,0
265,0.545,0.3742,0.6223,0.0166,0
266,0.7899,0.5911,0.2869,0.0166,0
267,0.6376,0.3627,0.3889,0.0166,0
268,0.1891,0.5369,0.3983,0.0166,0
269,0.7072,0.5718,0.366,0.0166,0
270,0.6867,0.4426,0.1841,0.0166,0
271,0.7446,0.3407,0.1752,0.0166,0
272,0.7776,0.4851,0.5542,0.0166,0
273,0.3275,0.6264,0.3469,0.0166,0
274,0.6364,0.5782,0.2781,0.0166,0
275,0.3156,0.6784,0.3044,0.0166,0
276,0.3786,0.4342,0.3614,0.0166,0
277,0.3398,0.3433,0.5075,0.0166,0
278,0.47,0.5575,0.2928,0.0166,0
279,0.2032,0.3801,0.3403,0.0166,0
280,0.4287,0.645,0.4349,0.0166,0
281,0.4133,0.627,0.3267,0.0166,0
282,0.7085,0.3461,0.2905,0.0166,0
283,0.8188,0.4438,0.547,0.0166,0
284,0.3888,0.6092,0.3067,0.0166,0
285,0.2617,0.5428,0.4262,0.0166,0
286,0.2936,0.6277,0.3188,0.0166,0
287,0.7191,0.5075,0.0998,0.0166,0
288,0.7927,0.5391,0.349,0.0166,0
289,0.6133,0.5369,0.3535,0.0166,0
290,0.4408,0.5364,0.2222,0.0166,0
291,0.3555,0.5674,0.2995,0.0166,0
292,0.7583,0.5944,0.4179,0.0166,0
293,0.6777,0.411,0.5604,0.0166,0
294,0.1988,0.6235,0.4412,0.0166,0
295,0.7246,0.6648,0.2666,0.0166,0
296,0.6399,0.4605,0.2485,0.0166,0
297,0.6301,0.6509,0.6682,0.0166,0
298,0.2992,0.3081,0.187,0.0166,0
299,0.669,0.6568,0.702,0.0166,0
300,0.172,0.4706,0.2064,0.0166,0
301,0.5512,0.3188,0.6576,0.0166,0
302,0.2266,0.4408,0.4253,0.0166,0
303,0.3958,0.69,0.3189,0.0166,0
304,0.7048,0.4002,0.5578,0.0166,0
305,0.641,0.3503,0.6533,0.0166,0
306,0.6298,0.6373,0.6068,0.0166,0
307,0.8374,0.5016,0.239,0.0166,0
308,0.7703,0.569,0.4616,0.0166,0
309,0.8207,0.4791,0.401,0.0166,0
310,0.2199,0.688,0.249,0.0166,0
311,0.3486,0.7313,0.3358,0.0166,0
312,0.625,0.4857,0.313,0.0166,0
313,0.629,0.5628,0.3412,0.0166,0
314,0.6416,0.5152,0.3262,0.0166,0
315,0.6911,0.6365,0.3056,0.0166,0
316,0.24,0.676,0.4725,0.0166,0
317,0.7708,0.6404,0.3907,0.0166,0
318,0.5977,0.5996,0.4002,0.0166,0
319,0.6989,0.3669,0.5928,0.0166,0
320,0.7111,0.4231,0.6791,0.0166,0
321,0.7998,0.4315,0.3352,0.0166,0
322,0.7131,0.3744,0.4163,0.0166,0
323,0.6799,0.4223,0.5214,0.0166,0
324,0.4242,0.3492,0.4371,0.0166,0
325,0.7825,0.4525,0.3257,0.0166,0
326,0.1993,0.5883,0.356,0.0166,0
327,0.3137,0.335,0.2113,0.0166,0
328,0.6594,0.3526,0.2683,0.0166,0
329,0.7835,0.5097,0.5947,0.0166,0
330,0.4489,0.3145,0.4543,0.0166,0
331,0.3148,0.3809,0.3655,0.0166,0
332,0.6487,0.5616,0.4581,0.0166,0
333,0.393,0.4172,0.3912,0.0166,0
334,0.7772,0.548,0.3215,0.0166,0
335,0.7403,0.5067,0.6663,0.0166,0
336,0.7758,0.4999,0.6924,0.0166,0
337,0.3733,0.6358,0.2445,0.0166,0
338,0.3145,0.6082,0.3964,0.0166,0
339,0.634,0.6252,0.3889,0.0166,0
340,0.1538,0.5375,0.2169,0.0166,0
341,0.6248,0.6366,0.3547,0.0166,0
342,0.7604,0.3592,0.168,0.0166,0
343,0.6564,0.5709,0.381,0.0166,0
344,0.56,0.305,0.4075,0.0166,0
345,0.4466,0.5342,0.2839,0.0166,0
346,0.1475,0.5063,0.1975,0.0166,0
347,0.5968,0.6076,0.2905,0.0166,0
348,0.4634,0.3098,0.3135,0.0166,0
349,0.6289,0.6641,0.3384,0.0166,0
350,0.5827,0.6186,0.2302,0.0166,0
351,0.2073,0.5116,0.3808,0.0166,0
352,0.399,0.4181,0.3489,0.0166,0
353,0.2255,0.4271,0.4496,0.0166,0
354,0.3638,0.7124,0.4092,0.0166,0
355,0.6751,0.6416,0.3586,0.0166,0
356,0.7528,0.4047,0.1184,0.0166,0
357,0.6732,0.5413,0.409,0.0166,0
358,0.6305,0.29,0.5597,0.0166,0
359,0.7181,0.3836,0.0914,0.0166,0
360,0.5832,0.5604,0.4589,0.0166,0
361,0.6006,0.5233,0.354,0.0166,0
362,0.7309,0.5836,0.3442,0.0166,0
363,0.6077,0.303,0.4317,0.0166,0
364,0.6953,0.6935,0.2645,0.0166,0
365,0.661,0.6668,0.5289,0.0166,0
366,0.6616,0.4196,0.6493,0.0166,0
367,0.5927,0.3221,0.6458,0.0166,0
368,0.7763,0.495,0.4145,0.0166,0
369,0.3851,0.5477,0.3655,0.0166,0
370,0.6607,0.4061,0.5408,0.0166,0
371,0.438,0.5325,0.3243,0.0166,0
372,0.3497,0.4014,0.3969,0.0166,0
373,0.6819,0.4789,0.299,0.0166,0
374,0.4034,0.6216,0.3528,0.0166,0
375,0.8287,0.5597,0.2434,0.0166,0
376,0.327,0.3391,0.5561,0.0166,0
377,0.8291,0.618,0.2375,0.0166,0
378,0.5674,0.3378,0.5905,0.0166,0
379,0.6096,0.7136,0.6097,0.0166,0
380,0.4433,0.6476,0.3857,0.0166,0
381,0.704,0.3608,0.2236,0.0166,0
382,0.6946,0.6709,0.5685,0.0166,0
383,0.7374,0.3265,0.2785,0.0166,0
384,0.6035,0.4882,0.5778,0.0166,0
385,0.2779,0.4579,0.4457,0.0166,0
386,0.4207,0.3397,0.4967,0.0166,0
387,0.5442,0.5275,0.2804,0.0166,0
388,0.5577,0.5421,0.3441,0.0166,0
389,0.8573,0.5156,0.2164,0.0166,0
390,0.7271,0.7085,0.4193,0.0166,0
391,0.7069,0.3825,0.6847,0.0166,0
392,0.7621,0.3992,0.4883,0.0166,0
393,0.4424,0.3554,0.5533,0.0166,0
394,0.8292,0.4555,0.2362,0.0166,0
395,0.6097,0.6417,0.3064,0.0166,0
396,0.3284,0.6538,0.2736,0.0166,0
397,0.2245,0.6423,0.3702,0.0166,0
398,0.6521,0.6936,0.3443,0.0166,0
399,0.6672,0.6252,0.3403,0.0166,0
400,0.6534,0.5437,0.4228,0.0166,0
401,0.6984,0.6353,0.6583,0.0166,0
402,0.4063,0.5569,0.4375,0.0166,0
403,0.4793,0.5696,0.3506,0.0166,0
404,0.7233,0.3579,0.1478,0.0166,0
405,0.3573,0.4204,0.4161,0.0166,0
406,0.6748,0.7021,0.3115,0.0166,0
407,0.2861,0.4173,0.3946,0.0166,0
408,0.8117,0.4017,0.183,0.0166,0
409,0.5731,0.3947,0.5527,0.0166,0
410,0.3928,0.6881,0.4764,0.0166,0
411,0.7272,0.3217,0.3318,0.0166,0
412,0.6742,0.3223,0.4103,0.0166,0
413,0.7166,0.3196,0.2026,0.0166,0
414,0.648,0.5534,0.5542,0.0166,0
415,0.681,0.5594,0.4608,0.0166,0
416,0.6497,0.7134,0.3761,0.0166,0
417,0.8237,0.3922,0.2634,0.0166,0
418,0.7443,0.5289,0.2917,0.0166,0
419,0.6613,0.7254,0.395,0.0166,0
420,0.7793,0.5885,0.2995,0.0166,0
421,0.7445,0.571,0.4791,0.0166,0
422,0.735,0.6498,0.4047,0.0166,0
423,0.6297,0.5035,0.3802,0.0166,0
424,0.2018,0.4489,0.4225,0.0166,0
425,0.3003,0.7257,0.4951,0.0166,0
426,0.7286,0.3328,0.3753,0.0166,0
427,0.1909,0.5359,0.5075,0.0166,0
428,0.2838,0.676,0.4725,0.0166,0
429,0.7612,0.3909,0.6455,0.0166,0
430,0.5377,0.3259,0.4858,0.0166,0
431,0.7531,0.3485,0.3403,0.0166,0
432,0.2715,0.49,0.2544,0.0166,0
433,0.5882,0.7036,0.6129,0.0166,0
434,0.4031,0.3863,0.356,0.0166,0
435,0.1725,0.5463,0.232,0.0166,0
436,0.6585,0.7093,0.632,0.0166,0
437,0.253,0.5038,0.2537,0.0166,0
438,0.6375,0.3013,0.6048,0.0166,0
439,0.373,0.5408,0.2681,0.0166,0
440,0.4529,0.5746,0.2083,0.0166,0
441,0.6255,0.3241,0.4434,0.0166,0
442,0.7161,0.3175,0.3173,0.0166,0
443,0.476,0.2987,0.2817,0.0166,0
444,0.3761,0.5509,0.4441,0.0166,0
445,0.6642,0.7075,0.2325,0.0166,0
446,0.419,0.3909,0.4787,0.0166,0
447,0.6464,0.6418,0.4702,0.0166,0
448,0.8074,0.4081,0.1945,0.0166,0
449,0.7716,0.3961,0.1538,0.0166,0
450,0.4116,0.3958,0.3111,0.0166,0
451,0.308,0.5251,0.2626,0.0166,0
452,0.5967,0.6867,0.5828,0.0166,0
453,0.349,0.6804,0.3973,0.0166,0
454,0.7916,0.3731,0.2917,0.0166,0
455,0.6459,0.6011,0.4211,0.0166,0
456,0.1973,0.42,0.3055,0.0166,0
457,0.6516,0.6528,0.3155,0.0166,0
458,0.6166,0.3133,0.5823,0.0166,0
459,0.6575,0.43,0.3094,0.0166,0
460,0.6073,0.5871,0.4255,0.0166,0
461,0.8214,0.5184,0.3111,0.0166,0
462,0.6564,0.4747,0.5102,0.0166,0
463,0.6878,0.6742,0.2861,0.0166,0
464,0.3405,0.719,0.2572,0.0166,0
465,0.3701,0.65,0.2764,0.0166,0
466,0.823,0.4807,0.23,0.0166,0
467,0.1857,0.4011,0.3384,0.0166,0
468,0.5814,0.4729,0.5542,0.0166,0
469,0.6913,0.6095,0.2988,0.0166,0
470,0.8189,0.4439,0.4225,0.0166,0
471,0.6287,0.3923,0.5542,0.0166,0
472,0.8,0.3903,0.1756,0.0166,0
473,0.545,0.52,0.2514,0.0166,0
474,0.5715,0.5383,0.354,0.0166,0
475,0.4413,0.3111,0.4719,0.0166,0
476,0.3557,0.6711,0.2511,0.0166,0
477,0.6186,0.6178,0.382,0.0166,0
478,0.6585,0.6953,0.4103,0.0166,0
479,0.2784,0.6147,0.2646,0.0166,0
480,0.6842,0.4373,0.5701,0.0166,0
481,0.1914,0.4512,0.2132,0.0166,0
482,0.8179,0.5955,0.2625,0.0166,0
483,0.3586,0.6002,0.4159,0.0166,0
484,0.816,0.6493,0.2429,0.0166,0
485,0.2303,0.323,0.1811,0.0166,0
486,0.7337,0.6983,0.2652,0.0166,0
487,0.6243,0.4841,0.6285,0.0166,0
488,0.6287,0.3188,0.4025,0.0166,0
489,0.6191,0.5842,0.5246,0.0166,0
490,0.5789,0.6149,0.3418,0.0166,0
491,0.3189,0.7029,0.3903,0.0166,0
492,0.2023,0.4458,0.482,0.0166,0
493,0.2057,0.4164,0.4302,0.0166,0
494,0.6682,0.6659,0.3535,0.0166,0
495,0.7261,0.6223,0.4059,0.0166,0
496,0.3516,0.7361,0.3708,0.0166,0
497,0.7457,0.6289,0.297,0.0166,0
498,0.606,0.6042,0.5717,0.0166,0
499,0.3415,0.6813,0.28,0.0166,0
500,0.4121,0.3545,0.5624,0.0166,0
501,0.2975,0.3138,0.4848,0.0166,0
502,0.596,0.5871,0.2319,0.0166,0
503,0.3365,0.3737,0.2373,0.0166,0
504,0.14,0.5631,0.2031,0.0166,0
505,0.336,0.7165,0.4851,0.0166,0
506,0.6088,0.5197,0.3951,0.0166,0
507,0.4206,0.5416,0.4527,0.0166,0
508,0.46,0.5498,0.3244,0.0166,0
509,0.7215,0.341,0.5608,0.0166,0
510,0.5598,0.5915,0.5085,0.0166,0
511,0.647,0.5175,0.4796,0.0166,0
512,0.6868,0.4273,0.2816,0.0166,0
513,0.41,0.3723,0.3492,0.0166,0
514,0.654,0.6629,0.4213,0.0166,0
515,0.3229,0.743,0.5098,0.0166,0
516,0.2472,0.5909,0.3216,0.0166,0
517,0.7552,0.5885,0.3291,0.0166,0
518,0.4378,0.5972,0.3267,0.0166,0
519,0.5359,0.3135,0.5134,0.0166,0
520,0.1375,0.5763,0.2417,0.0166,0
521,0.5324,0.324,0.5698,0.0166,0
522,0.6074,0.5754,0.2989,0.0166,0
523,0.8403,0.5822,0.2435,0.0166,0
524,0.8276,0.5209,0.2374,0.0166,0
525,0.2653,0.6163,0.2948,0.0166,0
526,0.7366,0.4775,0.3212,0.0166,0
527,0.3704,0.5894,0.4178,0.0166,0
528,0.3568,0.7052,0.3328,0.0166,0
529,0.3821,0.6689,0.2999,0.0166,0
530,0.746,0.5709,0.3131,0.0166,0
531,0.5754,0.2972,0.4763,0.0166,0
532,0.8576,0.5002,0.2091,0.0166,0
533,0.311,0.6453,0.399,0.0166,0
534,0.6189,0.6532,0.4853,0.0166,0
535,0.6559,0.4515,0.3535,0.0166,0
536,0.317,0.6025,0.3539,0.0166,0
537,0.1681,0.5867,0.2567,0.0166,0
538,0.2318,0.4171,0.2221,0.0166,0
539,0.592,0.5254,0.3539,0.0166,0
540,0.6333,0.364,0.6433,0.0166,0
541,0.6527,0.3286,0.5642,0.0166,0
542,0.1679,0.4942,0.2146,0.0166,0
543,0.6945,0.425,0.2522,0.0166,0
544,0.2131,0.6115,0.2946,0.0166,0
545,0.6661,0.4377,0.5273,0.0166,0
546,0.7562,0.4402,0.527,0.0166,0
547,0.3866,0.6848,0.4334,0.0166,0
548,0.4907,0.3363,0.65,0.0166,0
549,0.6204,0.6283,0.2647,0.0166,0
550,0.3522,0.3594,0.5373,0.0166,0
551,0.2043,0.3927,0.2348,0.0166,0
552,0.6716,0.6789,0.5156,0.0166,0
553,0.4162,0.6137,0.3499,0.0166,0
554,0.2139,0.4184,0.5391,0.0166,0
555,0.1662,0.4693,0.2491,0.0166,0
556,0.6302,0.6166,0.5634,0.0166,0
557,0.2251,0.4022,0.4692,0.0166,0
558,0.4203,0.3643,0.5425,0.0166,0
559,0.6522,0.6025,0.5588,0.0166,0
560,0.6585,0.6495,0.421,0.0166,0
561,0.633,0.6413,0.2914,0.0166,0
562,0.7452,0.5364,0.6932,0.0166,0
563,0.7138,0.6151,0.2967,0.0166,0
564,0.4438,0.635,0.3115,0.0166,0
565,0.6542,0.5221,0.3767,0.0166,0
566,0.46,0.5631,0.2175,0.0166,0
567,0.7601,0.4309,0.6533,0.0166,0
568,0.1734,0.5307,0.2645,0.0166,0
569,0.2253,0.3347,0.1596,0.0166,0
570,0.6868,0.3934,0.5848,0.0166,0
571,0.6123,0.5392,0.5565,0.0166,0
572,0.3941,0.3293,0.3831,0.0166,0
573,0.626,0.677,0.2583,0.0166,0
574,0.425,0.3134,0.4903,0.0166,0
575,0.7109,0.7102,0.3986,0.0166,0
576,0.7951,0.4624,0.5289,0.0166,0
577,0.7172,0.6733,0.3909,0.0166,0
578,0.2407,0.6707,0.355,0.0166,0
579,0.3823,0.3525,0.56,0.0166,0
580,0.6081,0.455,0.4924,0.0166,0
581,0.7097,0.3581,0.6699,0.0166,0
582,0.2874,0.6708,0.4012,0.0166,0
583,0.7651,0.6424,0.3237,0.0166,0
584,0.7218,0.3797,0.1941,0.0166,0
585,0.7908,0.5575,0.7385,0.0166,0
586,0.6918,0.6462,0.4375,0.0166,0
587,0.5928,0.655,0.4845,0.0166,0
588,0.5546,0.3548,0.593,0.0166,0
