anno_index,coord_x,coord_y,coord_z,diameter,malscore
49,0.4312,0.5562,0.5939,0.0187,0
50,0.6188,0.2438,0.6636,0.0187,0
51,0.6906,0.2625,0.5303,0.0187,0
52,0.3188,0.6594,0.3424,0.0187,0
53,0.375,0.2812,0.7212,0.0187,0
54,0.1188,0.625,0.4485,0.0187,0
55,0.2688,0.7188,0.8424,0.0187,0
56,0.3656,0.5406,0.4121,0.0187,0
57,0.3312,0.7969,0.7333,0.0187,0
58,0.6219,0.5219,0.3848,0.0187,0
59,0.2531,0.2812,0.6273,0.0187,0
60,0.3875,0.3906,0.5879,0.0187,0
61,0.275,0.2469,0.5545,0.0187,0
62,0.4281,0.7156,0.5818,0.0187,0
63,0.6625,0.8156,0.3636,0.0187,0
64,0.4156,0.525,0.4758,0.0187,0
65,0.3438,0.3844,0.8061,0.0187,0
66,0.7875,0.7438,0.4727,0.0187,0
67,0.3344,0.8281,0.3061,0.0187,0
68,0.8812,0.4312,0.4212,0.0187,0
69,0.6375,0.5219,0.5576,0.0187,0
70,0.55,0.3656,0.8091,0.0187,0
71,0.8562,0.6312,0.4333,0.0187,0
72,0.1062,0.3625,0.3273,0.0187,0
73,0.1438,0.7094,0.3364,0.0187,0
74,0.2094,0.5062,0.4303,0.0187,0
75,0.825,0.3625,0.6061,0.0187,0
76,0.4188,0.525,0.4909,0.0187,0
77,0.7406,0.3656,0.4909,0.0187,0
78,0.4094,0.8,0.2727,0.0187,0
79,0.7344,0.4406,0.4848,0.0187,0
80,0.875,0.3844,0.4273,0.0187,0
81,0.3781,0.3,0.4697,0.0187,0
82,0.1594,0.6875,0.5788,0.0187,0
83,0.2219,0.7875,0.5152,0.0187,0
84,0.4375,0.6688,0.2424,0.0187,0
85,0.275,0.5438,0.4152,0.0187,0
86,0.6406,0.2562,0.097,0.0187,0
87,0.4125,0.7812,0.5364,0.0187,0
88,0.6875,0.3312,0.5485,0.0187,0
89,0.2188,0.2844,0.5606,0.0187,0
90,0.425,0.3469,0.6576,0.0187,0
91,0.6375,0.7094,0.4848,0.0187,0
92,0.2562,0.8125,0.5576,0.0187,0
93,0.6531,0.8125,0.3303,0.0187,0
94,0.4281,0.7375,0.6394,0.0187,0
95,0.4344,0.7156,0.2758,0.0187,0
96,0.375,0.3312,0.7727,0.0187,0
97,0.6469,0.6156,0.4091,0.0187,0
98,0.1,0.3875,0.4121,0.0187,0
99,0.8469,0.3312,0.4121,0.0187,0
100,0.8781,0.4125,0.4242,0.0187,0
101,0.6188,0.725,0.3394,0.0187,0
102,0.4344,0.7031,0.7333,0.0187,0
103,0.6469,0.6969,0.4545,0.0187,0
104,0.2469,0.7812,0.6758,0.0187,0
105,0.6531,0.5906,0.4061,0.0187,0
106,0.1656,0.5656,0.7909,0.0187,0
107,0.2125,0.775,0.4636,0.0187,0
108,0.1656,0.3312,0.5606,0.0187,0
109,0.4438,0.65,0.8,0.0187,0
110,0.8781,0.5188,0.4364,0.0187,0
111,0.6906,0.4188,0.5515,0.0187,0
112,0.1219,0.3594,0.4576,0.0187,0
113,0.1688,0.7469,0.3182,0.0187,0
114,0.625,0.3938,0.6182,0.0187,0
115,0.3125,0.5094,0.4394,0.0187,0
116,0.2469,0.2719,0.5879,0.0187,0
117,0.1,0.4281,0.3152,0.0187,0
118,0.7438,0.7719,0.5879,0.0187,0
119,0.4125,0.6219,0.3576,0.0187,0
120,0.1844,0.75,0.2758,0.0187,0
121,0.8625,0.3375,0.3697,0.0187,0
122,0.1,0.5438,0.4697,0.0187,0
123,0.6781,0.2281,0.5939,0.0187,0
124,0.4938,0.25,0.5939,0.0187,0
125,0.4062,0.55,0.5697,0.0187,0
126,0.4156,0.6156,0.3182,0.0187,0
127,0.1625,0.4812,0.7455,0.0187,0
128,0.6531,0.8125,0.3788,0.0187,0
129,0.7812,0.3062,0.6091,0.0187,0
130,0.7688,0.775,0.4091,0.0187,0
131,0.5938,0.8,0.5,0.0187,0
132,0.5656,0.6062,0.5606,0.0187,0
133,0.0688,0.4406,0.3,0.0187,0
134,0.35,0.8219,0.2545,0.0187,0
135,0.7875,0.7156,0.6394,0.0187,0
136,0.8031,0.6438,0.7394,0.0187,0
137,0.325,0.8156,0.2212,0.0187,0
138,0.2188,0.7594,0.6606,0.0187,0
139,0.8375,0.5031,0.697,0.0187,0
140,0.3531,0.7688,0.7879,0.0187,0
141,0.5844,0.5938,0.5727,0.0187,0
142,0.7281,0.4625,0.4455,0.0187,0
143,0.8438,0.6938,0.3455,0.0187,0
144,0.3,0.275,0.4364,0.0187,0
145,0.8812,0.3906,0.3667,0.0187,0
146,0.7531,0.2594,0.1636,0.0187,0
147,0.3594,0.375,0.803,0.0187,0
148,0.3844,0.8125,0.3545,0.0187,0
149,0.4344,0.5625,0.6212,0.0187,0
150,0.1969,0.7469,0.6061,0.0187,0
151,0.1656,0.65,0.7242,0.0187,0
152,0.8531,0.5844,0.5576,0.0187,0
153,0.6906,0.8,0.4061,0.0187,0
154,0.4312,0.6938,0.5758,0.0187,0
155,0.5969,0.7562,0.3848,0.0187,0
156,0.3188,0.8031,0.697,0.0187,0
157,0.7656,0.7906,0.3273,0.0187,0
158,0.4344,0.6875,0.2333,0.0187,0
159,0.5625,0.4438,0.8091,0.0187,0
160,0.3969,0.7969,0.3667,0.0187,0
161,0.1969,0.475,0.4394,0.0187,0
162,0.1469,0.3219,0.4303,0.0187,0
163,0.4344,0.7062,0.2212,0.0187,0
164,0.85,0.6125,0.497,0.0187,0
165,0.3688,0.3219,0.4515,0.0187,0
166,0.1312,0.6312,0.5091,0.0187,0
167,0.2969,0.5438,0.4212,0.0187,0
168,0.0875,0.4969,0.4485,0.0187,0
169,0.4406,0.6969,0.2848,0.0187,0
170,0.4531,0.6531,0.3,0.0187,0
171,0.85,0.3469,0.4667,0.0187,0
172,0.6438,0.8156,0.5758,0.0187,0
173,0.075,0.5062,0.3727,0.0187,0
174,0.8219,0.65,0.6212,0.0187,0
175,0.425,0.7688,0.2394,0.0187,0
176,0.325,0.8219,0.3121,0.0187,0
177,0.5594,0.7312,0.603,0.0187,0
178,0.7938,0.6906,0.3424,0.0187,0
179,0.8625,0.6156,0.4182,0.0187,0
180,0.2812,0.2625,0.6182,0.0187,0
181,0.6375,0.7219,0.4758,0.0187,0
182,0.4188,0.6406,0.3606,0.0187,0
183,0.075,0.5062,0.3576,0.0187,0
184,0.7781,0.7312,0.6485,0.0187,0
185,0.7969,0.6719,0.7152,0.0187,0
186,0.5312,0.6156,0.8455,0.0187,0
187,0.7281,0.775,0.6545,0.0187,0
188,0.775,0.2844,0.1879,0.0187,0
189,0.6156,0.525,0.5727,0.0187,0
190,0.4594,0.5594,0.5364,0.0187,0
191,0.7594,0.3938,0.4212,0.0187,0
192,0.1219,0.4844,0.5909,0.0187,0
193,0.8812,0.5781,0.3758,0.0187,0
194,0.1312,0.4594,0.3758,0.0187,0
195,0.8562,0.325,0.3455,0.0187,0
196,0.4656,0.5625,0.8576,0.0187,0
197,0.425,0.7688,0.2182,0.0187,0
198,0.375,0.8344,0.4879,0.0187,0
199,0.8062,0.7,0.5848,0.0187,0
