anno_index,coord_x,coord_y,coord_z,diameter,malscore
131,0.3154,0.6542,0.6157,0.0181,0
132,0.5625,0.5016,0.7756,0.0181,0
133,0.2321,0.5055,0.7007,0.0181,0
134,0.1754,0.3246,0.3039,0.0181,0
135,0.1805,0.2851,0.331,0.0181,0
136,0.4368,0.3312,0.7196,0.0181,0
137,0.4165,0.2185,0.5533,0.0181,0
138,0.6013,0.5398,0.8358,0.0181,0
139,0.4045,0.5171,0.719,0.0181,0
140,0.7943,0.5252,0.3714,0.0181,0
141,0.6832,0.3341,0.5958,0.0181,0
142,0.3776,0.5507,0.6851,0.0181,0
143,0.8594,0.5563,0.2862,0.0181,0
144,0.3984,0.5872,0.6463,0.0181,0
145,0.6298,0.4563,0.6964,0.0181,0
146,0.3506,0.6701,0.6311,0.0181,0
147,0.4202,0.5033,0.5984,0.0181,0
148,0.3895,0.3742,0.4392,0.0181,0
149,0.8299,0.4091,0.3954,0.0181,0
150,0.4103,0.2515,0.4347,0.0181,0
151,0.4156,0.2684,0.438,0.0181,0
152,0.6077,0.516,0.3748,0.0181,0
153,0.6394,0.4282,0.39,0.0181,0
154,0.5757,0.5911,0.3067,0.0181,0
155,0.4307,0.3431,0.6622,0.0181,0
156,0.1915,0.5415,0.3305,0.0181,0
157,0.1948,0.6805,0.539,0.0181,0
158,0.733,0.4442,0.5751,0.0181,0
159,0.302,0.5252,0.6833,0.0181,0
160,0.8017,0.4132,0.4246,0.0181,0
161,0.1377,0.5248,0.274,0.0181,0
162,0.2954,0.3618,0.3552,0.0181,0
163,0.478,0.4667,0.4629,0.0181,0
164,0.3614,0.3973,0.7443,0.0181,0
165,0.381,0.4558,0.696,0.0181,0
166,0.2298,0.3808,0.4244,0.0181,0
167,0.3947,0.4596,0.7253,0.0181,0
168,0.2624,0.3993,0.4523,0.0181,0
169,0.4218,0.5048,0.6249,0.0181,0
170,0.4045,0.4625,0.6814,0.0181,0
171,0.4676,0.2618,0.6335,0.0181,0
172,0.3859,0.4132,0.6466,0.0181,0
173,0.2057,0.4727,0.3947,0.0181,0
174,0.3289,0.6787,0.7717,0.0181,0
175,0.6366,0.3453,0.6861,0.0181,0
176,0.3815,0.4912,0.7531,0.0181,0
177,0.1972,0.6087,0.2665,0.0181,0
178,0.2688,0.3106,0.5449,0.0181,0
179,0.2757,0.3239,0.6281,0.0181,0
180,0.4108,0.3369,0.6404,0.0181,0
181,0.3348,0.383,0.6514,0.0181,0
182,0.614,0.7169,0.8363,0.0181,0
183,0.5974,0.4705,0.7724,0.0181,0
184,0.3939,0.4902,0.7193,0.0181,0
185,0.6039,0.3917,0.6769,0.0181,0
186,0.2553,0.3671,0.4936,0.0181,0
187,0.7767,0.6791,0.2523,0.0181,0
188,0.1292,0.528,0.4739,0.0181,0
189,0.2083,0.4007,0.4607,0.0181,0
190,0.3705,0.5694,0.9394,0.0181,0
191,0.355,0.6019,0.6961,0.0181,0
192,0.4616,0.5955,0.8178,0.0181,0
193,0.3119,0.6103,0.7526,0.0181,0
194,0.3939,0.6433,0.6599,0.0181,0
195,0.3669,0.2945,0.6628,0.0181,0
196,0.4797,0.3013,0.7249,0.0181,0
197,0.3961,0.2216,0.4957,0.0181,0
198,0.5928,0.4949,0.3809,0.0181,0
199,0.3374,0.5719,0.6826,0.0181,0
200,0.7265,0.2757,0.5071,0.0181,0
201,0.3392,0.393,0.527,0.0181,0
202,0.1657,0.346,0.3011,0.0181,0
203,0.383,0.4399,0.6133,0.0181,0
204,0.4766,0.5625,0.6596,0.0181,0
205,0.2969,0.7189,0.6898,0.0181,0
206,0.7155,0.3852,0.6663,0.0181,0
207,0.7768,0.3633,0.5305,0.0181,0
208,0.449,0.3355,0.8282,0.0181,0
209,0.3296,0.6166,0.7096,0.0181,0
210,0.8145,0.3975,0.3714,0.0181,0
211,0.3272,0.4709,0.6317,0.0181,0
212,0.4384,0.4442,0.8492,0.0181,0
213,0.361,0.4431,0.5599,0.0181,0
214,0.8372,0.4655,0.4447,0.0181,0
215,0.162,0.488,0.2886,0.0181,0
216,0.4259,0.3839,0.6634,0.0181,0
217,0.1682,0.5997,0.5357,0.0181,0
218,0.4531,0.4104,0.8219,0.0181,0
219,0.4696,0.2348,0.5867,0.0181,0
220,0.3415,0.3167,0.4136,0.0181,0
221,0.6275,0.4986,0.7062,0.0181,0
222,0.6505,0.6248,0.8564,0.0181,0
223,0.8512,0.4377,0.3353,0.0181,0
224,0.3439,0.6815,0.6237,0.0181,0
225,0.4402,0.2512,0.7337,0.0181,0
226,0.4202,0.254,0.4667,0.0181,0
227,0.4311,0.3915,0.6834,0.0181,0
228,0.4056,0.4023,0.5383,0.0181,0
229,0.3551,0.4523,0.8322,0.0181,0
230,0.3326,0.3064,0.6811,0.0181,0
231,0.1395,0.3745,0.3302,0.0181,0
232,0.2902,0.3484,0.415,0.0181,0
233,0.3952,0.4994,0.5489,0.0181,0
234,0.7545,0.5852,0.3161,0.0181,0
235,0.6417,0.4951,0.3977,0.0181,0
236,0.5473,0.5885,0.7282,0.0181,0
237,0.2188,0.4005,0.6366,0.0181,0
238,0.7681,0.4421,0.6133,0.0181,0
239,0.138,0.4162,0.2901,0.0181,0
240,0.6608,0.5044,0.3832,0.0181,0
241,0.698,0.4027,0.5644,0.0181,0
242,0.3978,0.4759,0.7119,0.0181,0
243,0.4245,0.5689,0.6217,0.0181,0
244,0.5775,0.4525,0.3652,0.0181,0
245,0.3299,0.6331,0.8926,0.0181,0
246,0.8632,0.3933,0.3691,0.0181,0
247,0.2167,0.5099,0.3119,0.0181,0
248,0.3854,0.3432,0.5383,0.0181,0
249,0.5037,0.6125,0.7316,0.0181,0
250,0.4958,0.5187,0.6812,0.0181,0
251,0.7375,0.3067,0.5742,0.0181,0
252,0.8031,0.3187,0.4157,0.0181,0
253,0.3414,0.5273,0.6748,0.0181,0
254,0.4398,0.6067,0.6419,0.0181,0
255,0.4027,0.3282,0.5071,0.0181,0
256,0.7646,0.3205,0.4627,0.0181,0
257,0.8778,0.5001,0.3037,0.0181,0
258,0.3125,0.6646,0.8318,0.0181,0
259,0.5516,0.5109,0.4639,0.0181,0
260,0.4589,0.2894,0.6868,0.0181,0
261,0.3214,0.4085,0.448,0.0181,0
262,0.6827,0.3195,0.6366,0.0181,0
263,0.3871,0.2974,0.5591,0.0181,0
264,0.2495,0.3939,0.4392,0.0181,0
265,0.6676,0.5513,0.877,0.0181,0
266,0.3496,0.4123,0.8577,0.0181,0
267,0.3858,0.5042,0.5767,0.0181,0
268,0.2403,0.712,0.5736,0.0181,0
269,0.4579,0.3363,0.6251,0.0181,0
270,0.74,0.3804,0.4031,0.0181,0
271,0.4587,0.36,0.7696,0.0181,0
272,0.7102,0.4863,0.726,0.0181,0
273,0.4364,0.4487,0.4471,0.0181,0
274,0.3509,0.331,0.6186,0.0181,0
275,0.8285,0.5308,0.3401,0.0181,0
276,0.4114,0.2889,0.4095,0.0181,0
277,0.4072,0.5522,0.7419,0.0181,0
278,0.3895,0.4989,0.6514,0.0181,0
279,0.3633,0.3523,0.5008,0.0181,0
280,0.4285,0.3198,0.745,0.0181,0
281,0.4059,0.2216,0.5308,0.0181,0
282,0.294,0.5024,0.6451,0.0181,0
283,0.442,0.4946,0.7257,0.0181,0
284,0.8031,0.383,0.4308,0.0181,0
285,0.2792,0.4616,0.5825,0.0181,0
286,0.3961,0.3677,0.6387,0.0181,0
287,0.2889,0.4617,0.3947,0.0181,0
288,0.1862,0.53,0.393,0.0181,0
289,0.5929,0.2441,0.634,0.0181,0
290,0.5662,0.4739,0.3703,0.0181,0
291,0.6827,0.5886,0.3183,0.0181,0
292,0.5422,0.5003,0.9157,0.0181,0
293,0.383,0.302,0.6748,0.0181,0
294,0.7417,0.4554,0.6593,0.0181,0
295,0.407,0.4421,0.8063,0.0181,0
296,0.5996,0.4399,0.3523,0.0181,0
297,0.7046,0.3901,0.54,0.0181,0
298,0.6648,0.531,0.832,0.0181,0
299,0.5777,0.5077,0.7639,0.0181,0
300,0.3197,0.4139,0.8249,0.0181,0
301,0.655,0.3969,0.5768,0.0181,0
302,0.6366,0.4725,0.6063,0.0181,0
303,0.4027,0.2217,0.5194,0.0181,0
304,0.6592,0.6756,0.3028,0.0181,0
305,0.7388,0.3739,0.5131,0.0181,0
306,0.2049,0.549,0.494,0.0181,0
307,0.2012,0.5721,0.5954,0.0181,0
308,0.3698,0.4136,0.7427,0.0181,0
309,0.2757,0.3086,0.7575,0.0181,0
310,0.2017,0.264,0.4285,0.0181,0
311,0.696,0.6986,0.2839,0.0181,0
312,0.209,0.5123,0.3521,0.0181,0
313,0.5864,0.628,0.3268,0.0181,0
314,0.4681,0.4518,0.4532,0.0181,0
315,0.8381,0.3458,0.365,0.0181,0
316,0.8347,0.5733,0.335,0.0181,0
317,0.2561,0.2145,0.4138,0.0181,0
318,0.3271,0.3216,0.5391,0.0181,0
319,0.4674,0.3034,0.7155,0.0181,0
320,0.4475,0.2862,0.577,0.0181,0
321,0.4055,0.6711,0.6581,0.0181,0
322,0.4858,0.5624,0.7342,0.0181,0
323,0.2408,0.4398,0.3262,0.0181,0
324,0.2342,0.4661,0.6366,0.0181,0
325,0.4719,0.2437,0.6852,0.0181,0
326,0.2051,0.68,0.5875,0.0181,0
327,0.2982,0.4497,0.4559,0.0181,0
328,0.1739,0.3352,0.3519,0.0181,0
329,0.442,0.3523,0.7724,0.0181,0
330,0.6294,0.4687,0.6358,0.0181,0
331,0.3983,0.5492,0.8254,0.0181,0
332,0.6409,0.4438,0.7638,0.0181,0
333,0.681,0.5227,0.8233,0.0181,0
334,0.4422,0.384,0.762,0.0181,0
335,0.5984,0.5484,0.8088,0.0181,0
336,0.1518,0.4422,0.5338,0.0181,0
337,0.2451,0.4202,0.4689,0.0181,0
338,0.7265,0.3764,0.6366,0.0181,0
339,0.418,0.5602,0.8403,0.0181,0
340,0.7789,0.4075,0.5472,0.0181,0
341,0.4181,0.6396,0.7579,0.0181,0
342,0.4281,0.2627,0.5218,0.0181,0
343,0.1624,0.3947,0.3247,0.0181,0
344,0.3414,0.4858,0.6663,0.0181,0
345,0.5851,0.5946,0.8023,0.0181,0
346,0.4494,0.3491,0.7957,0.0181,0
347,0.6511,0.3964,0.6895,0.0181,0
348,0.6783,0.3786,0.6981,0.0181,0
349,0.8356,0.4779,0.4881,0.0181,0
350,0.4247,0.474,0.5469,0.0181,0
351,0.1396,0.3842,0.2806,0.0181,0
352,0.7527,0.4596,0.3565,0.0181,0
353,0.2291,0.4142,0.4642,0.0181,0
354,0.2212,0.4739,0.5954,0.0181,0
355,0.3719,0.346,0.7874,0.0181,0
356,0.4311,0.2911,0.5411,0.0181,0
357,0.3994,0.3512,0.6352,0.0181,0
358,0.7144,0.4211,0.4266,0.0181,0
359,0.2864,0.3324,0.503,0.0181,0
360,0.4223,0.4596,0.4987,0.0181,0
361,0.3239,0.3961,0.5453,0.0181,0
362,0.1777,0.434,0.3254,0.0181,0
363,0.1533,0.4392,0.2896,0.0181,0
364,0.3081,0.2856,0.4618,0.0181,0
365,0.6848,0.4337,0.5221,0.0181,0
366,0.6187,0.3441,0.6402,0.0181,0
367,0.775,0.4469,0.4681,0.0181,0
368,0.4023,0.3498,0.6811,0.0181,0
369,0.3067,0.3409,0.3647,0.0181,0
370,0.4758,0.5735,0.8691,0.0181,0
371,0.3523,0.4829,0.7358,0.0181,0
372,0.4077,0.6681,0.7197,0.0181,0
373,0.4282,0.2306,0.5558,0.0181,0
374,0.3197,0.5369,0.8524,0.0181,0
375,0.7098,0.4435,0.6039,0.0181,0
376,0.394,0.4897,0.9211,0.0181,0
377,0.2202,0.3728,0.4151,0.0181,0
378,0.4384,0.2972,0.7064,0.0181,0
379,0.7336,0.432,0.4407,0.0181,0
380,0.3346,0.4137,0.5441,0.0181,0
381,0.7304,0.3765,0.5557,0.0181,0
382,0.4574,0.2298,0.5708,0.0181,0
383,0.3414,0.3042,0.6133,0.0181,0
384,0.4355,0.6017,0.8276,0.0181,0
385,0.4094,0.3706,0.7438,0.0181,0
386,0.5924,0.3586,0.8019,0.0181,0
387,0.6297,0.4484,0.6642,0.0181,0
388,0.7367,0.3272,0.729,0.0181,0
389,0.4267,0.4202,0.8191,0.0181,0
390,0.6704,0.5484,0.8028,0.0181,0
391,0.2606,0.4298,0.3321,0.0181,0
392,0.8381,0.5567,0.3026,0.0181,0
393,0.3606,0.4561,0.4727,0.0181,0
394,0.7472,0.4065,0.6387,0.0181,0
395,0.7571,0.407,0.4244,0.0181,0
396,0.8806,0.3887,0.3509,0.0181,0
397,0.4303,0.6211,0.6446,0.0181,0
398,0.3931,0.4529,0.5949,0.0181,0
399,0.2573,0.3131,0.6952,0.0181,0
400,0.4858,0.2779,0.7045,0.0181,0
401,0.4373,0.4516,0.7314,0.0181,0
402,0.432,0.3748,0.6861,0.0181,0
403,0.7353,0.3714,0.6893,0.0181,0
404,0.3999,0.3927,0.8552,0.0181,0
405,0.3589,0.3523,0.6366,0.0181,0
406,0.6389,0.4617,0.7427,0.0181,0
407,0.7287,0.3939,0.5305,0.0181,0
408,0.4522,0.4875,0.6345,0.0181,0
409,0.5651,0.5439,0.749,0.0181,0
410,0.3593,0.2137,0.479,0.0181,0
411,0.8062,0.4277,0.5146,0.0181,0
412,0.691,0.4261,0.7016,0.0181,0
413,0.2648,0.5252,0.5453,0.0181,0
414,0.2623,0.4926,0.3193,0.0181,0
415,0.2467,0.5114,0.6658,0.0181,0
416,0.322,0.3494,0.5059,0.0181,0
417,0.3701,0.5735,0.6379,0.0181,0
418,0.4709,0.2692,0.5929,0.0181,0
419,0.1488,0.523,0.3098,0.0181,0
420,0.3677,0.3523,0.4392,0.0181,0
421,0.2619,0.3527,0.4413,0.0181,0
422,0.4973,0.2487,0.6407,0.0181,0
423,0.5787,0.3422,0.7417,0.0181,0
424,0.1896,0.6722,0.5931,0.0181,0
425,0.5974,0.372,0.6684,0.0181,0
426,0.5715,0.5258,0.9339,0.0181,0
427,0.6473,0.4678,0.6176,0.0181,0
428,0.2211,0.3619,0.3544,0.0181,0
429,0.3863,0.353,0.8174,0.0181,0
430,0.3727,0.2739,0.7206,0.0181,0
431,0.644,0.3723,0.7009,0.0181,0
432,0.2604,0.7155,0.6896,0.0181,0
433,0.7748,0.3269,0.658,0.0181,0
434,0.3558,0.4659,0.7596,0.0181,0
435,0.7759,0.6655,0.2647,0.0181,0
436,0.4581,0.6109,0.7682,0.0181,0
437,0.5823,0.3675,0.82,0.0181,0
438,0.2468,0.5664,0.6651,0.0181,0
439,0.4381,0.6178,0.6624,0.0181,0
440,0.514,0.2999,0.7458,0.0181,0
441,0.2456,0.6,0.7307,0.0181,0
442,0.731,0.4825,0.3887,0.0181,0
443,0.7155,0.709,0.2737,0.0181,0
444,0.8283,0.5979,0.2934,0.0181,0
445,0.3767,0.2214,0.48,0.0181,0
446,0.2159,0.529,0.5431,0.0181,0
447,0.4683,0.3326,0.766,0.0181,0
448,0.4361,0.3037,0.6561,0.0181,0
449,0.2171,0.5507,0.7916,0.0181,0
450,0.4771,0.5339,0.7214,0.0181,0
451,0.6891,0.4524,0.8445,0.0181,0
452,0.2616,0.6032,0.6707,0.0181,0
453,0.6347,0.4919,0.3694,0.0181,0
454,0.3727,0.4986,0.5837,0.0181,0
455,0.6703,0.6852,0.2929,0.0181,0
456,0.4377,0.4048,0.7448,0.0181,0
457,0.3838,0.4569,0.564,0.0181,0
458,0.6763,0.4264,0.7386,0.0181,0
459,0.3217,0.6017,0.7427,0.0181,0
460,0.6499,0.2911,0.6663,0.0181,0
461,0.6532,0.4421,0.5973,0.0181,0
462,0.3926,0.4584,0.4798,0.0181,0
463,0.2297,0.4922,0.5509,0.0181,0
464,0.427,0.3032,0.6965,0.0181,0
465,0.292,0.4708,0.8237,0.0181,0
466,0.477,0.4666,0.3251,0.0181,0
467,0.2985,0.6325,0.6447,0.0181,0
468,0.1404,0.5099,0.466,0.0181,0
469,0.1812,0.456,0.4314,0.0181,0
470,0.381,0.2505,0.7138,0.0181,0
471,0.846,0.5787,0.3115,0.0181,0
472,0.2517,0.4092,0.3353,0.0181,0
473,0.869,0.3643,0.3512,0.0181,0
474,0.3718,0.4455,0.9018,0.0181,0
475,0.406,0.4056,0.758,0.0181,0
476,0.3159,0.3454,0.589,0.0181,0
477,0.2013,0.4333,0.3565,0.0181,0
478,0.2429,0.4574,0.3226,0.0181,0
479,0.5456,0.5131,0.4949,0.0181,0
480,0.6978,0.4844,0.3927,0.0181,0
481,0.3436,0.4617,0.5305,0.0181,0
482,0.7901,0.4355,0.6474,0.0181,0
483,0.2419,0.4259,0.6519,0.0181,0
484,0.7816,0.3269,0.4192,0.0181,0
485,0.6211,0.4888,0.9029,0.0181,0
486,0.7475,0.4187,0.4291,0.0181,0
487,0.3798,0.3181,0.4926,0.0181,0
488,0.4025,0.3082,0.4945,0.0181,0
489,0.7895,0.406,0.4426,0.0181,0
490,0.2875,0.5345,0.6833,0.0181,0
491,0.4857,0.4816,0.4798,0.0181,0
492,0.4233,0.5168,0.5657,0.0181,0
493,0.7527,0.3348,0.4859,0.0181,0
494,0.1566,0.4933,0.3944,0.0181,0
495,0.4167,0.425,0.8469,0.0181,0
496,0.8091,0.4552,0.4931,0.0181,0
497,0.4263,0.4447,0.5019,0.0181,0
498,0.1861,0.4898,0.3349,0.0181,0
499,0.5966,0.4132,0.8327,0.0181,0
500,0.3529,0.2781,0.6579,0.0181,0
501,0.337,0.4887,0.9244,0.0181,0
502,0.438,0.4122,0.8,0.0181,0
503,0.2624,0.6468,0.5922,0.0181,0
504,0.3316,0.3959,0.7984,0.0181,0
505,0.219,0.248,0.4227,0.0181,0
506,0.783,0.4012,0.5422,0.0181,0
507,0.5872,0.53,0.3629,0.0181,0
508,0.7593,0.4683,0.4244,0.0181,0
509,0.2229,0.4676,0.4924,0.0181,0
510,0.1797,0.5665,0.3002,0.0181,0
511,0.2866,0.4379,0.4825,0.0181,0
512,0.6958,0.4092,0.3968,0.0181,0
513,0.2978,0.3402,0.537,0.0181,0
514,0.3881,0.6149,0.6285,0.0181,0
515,0.15,0.35,0.3042,0.0181,0
516,0.4028,0.3446,0.512,0.0181,0
517,0.3403,0.451,0.4646,0.0181,0
518,0.7873,0.6357,0.3034,0.0181,0
519,0.2428,0.2559,0.4321,0.0181,0
520,0.247,0.2349,0.4095,0.0181,0
521,0.2618,0.355,0.5168,0.0181,0
522,0.7943,0.4538,0.4042,0.0181,0
523,0.238,0.4767,0.7427,0.0181,0
524,0.1453,0.5637,0.2795,0.0181,0
525,0.3339,0.4263,0.6207,0.0181,0
526,0.313,0.3022,0.5956,0.0181,0
527,0.4319,0.4353,0.7968,0.0181,0
528,0.3674,0.4433,0.6241,0.0181,0
529,0.1629,0.5509,0.2932,0.0181,0
530,0.6346,0.2593,0.6881,0.0181,0
531,0.4369,0.6213,0.72,0.0181,0
532,0.4233,0.2835,0.5217,0.0181,0
533,0.3303,0.7187,0.6983,0.0181,0
534,0.7571,0.3655,0.452,0.0181,0
535,0.2898,0.2744,0.5935,0.0181,0
536,0.3826,0.5418,0.5899,0.0181,0
537,0.5531,0.5391,0.9458,0.0181,0
538,0.5051,0.3462,0.787,0.0181,0
539,0.4266,0.4531,0.8614,0.0181,0
540,0.4464,0.5711,0.8679,0.0181,0
541,0.7551,0.4119,0.5731,0.0181,0
542,0.2906,0.6651,0.8237,0.0181,0
543,0.5071,0.5106,0.6297,0.0181,0
544,0.5138,0.2346,0.5982,0.0181,0
545,0.6838,0.4047,0.6403,0.0181,0
546,0.2349,0.539,0.6995,0.0181,0
