anno_index,coord_x,coord_y,coord_z,diameter,malscore
64,0.8375,0.57,0.3785,0.015,0
65,0.5575,0.5775,0.5939,0.015,0
66,0.765,0.665,0.5552,0.015,0
67,0.42,0.4225,0.5331,0.015,0
68,0.225,0.365,0.6133,0.015,0
69,0.505,0.36,0.5608,0.015,0
70,0.1875,0.425,0.6381,0.015,0
71,0.3925,0.4325,0.3425,0.015,0
72,0.435,0.345,0.2873,0.015,0
73,0.455,0.295,0.5166,0.015,0
74,0.745,0.4675,0.1519,0.015,0
75,0.1775,0.4075,0.1657,0.015,0
76,0.545,0.67,0.5884,0.015,0
77,0.76,0.7,0.2762,0.015,0
78,0.1825,0.3925,0.4061,0.015,0
79,0.4575,0.5525,0.4309,0.015,0
80,0.7875,0.545,0.7624,0.015,0
81,0.7275,0.31,0.511,0.015,0
82,0.7,0.2975,0.5856,0.015,0
83,0.3325,0.7475,0.4779,0.015,0
84,0.685,0.5075,0.1602,0.015,0
85,0.34,0.735,0.3674,0.015,0
86,0.5,0.2875,0.5387,0.015,0
87,0.3775,0.7375,0.4144,0.015,0
88,0.67,0.7275,0.5525,0.015,0
89,0.4725,0.545,0.2597,0.015,0
90,0.7525,0.345,0.6243,0.015,0
91,0.1375,0.4675,0.3315,0.015,0
92,0.65,0.4775,0.3923,0.015,0
93,0.195,0.4025,0.6105,0.015,0
94,0.2275,0.6925,0.4972,0.015,0
95,0.8025,0.65,0.4006,0.015,0
96,0.6,0.7225,0.4392,0.015,0
97,0.1525,0.4525,0.3619,0.015,0
98,0.5225,0.405,0.6022,0.015,0
99,0.83,0.5075,0.5028,0.015,0
100,0.5725,0.305,0.3702,0.015,0
101,0.51,0.3025,0.6657,0.015,0
102,0.8125,0.64,0.2238,0.015,0
103,0.375,0.2975,0.4475,0.015,0
104,0.145,0.56,0.3757,0.015,0
105,0.6275,0.4675,0.4475,0.015,0
106,0.615,0.73,0.5387,0.015,0
107,0.5975,0.3425,0.4309,0.015,0
108,0.855,0.475,0.2928,0.015,0
109,0.4375,0.655,0.4061,0.015,0
110,0.5375,0.545,0.5663,0.015,0
111,0.4175,0.355,0.3729,0.015,0
112,0.2725,0.73,0.5387,0.015,0
113,0.325,0.3125,0.6492,0.015,0
114,0.1475,0.565,0.384,0.015,0
115,0.1425,0.4575,0.3287,0.015,0
116,0.3825,0.745,0.4807,0.015,0
117,0.3125,0.7425,0.4586,0.015,0
118,0.455,0.5875,0.2956,0.015,0
119,0.4225,0.725,0.5055,0.015,0
120,0.535,0.315,0.4724,0.015,0
121,0.615,0.47,0.2735,0.015,0
122,0.6425,0.4725,0.3729,0.015,0
123,0.8075,0.3325,0.1989,0.015,0
124,0.8175,0.6175,0.4061,0.015,0
125,0.8225,0.4025,0.4365,0.015,0
126,0.6625,0.71,0.7265,0.015,0
127,0.1575,0.485,0.4144,0.015,0
128,0.745,0.5775,0.8646,0.015,0
129,0.2575,0.715,0.558,0.015,0
130,0.7025,0.2975,0.4475,0.015,0
131,0.7125,0.3,0.232,0.015,0
132,0.25,0.3475,0.6215,0.015,0
133,0.58,0.2875,0.6547,0.015,0
134,0.32,0.745,0.5497,0.015,0
135,0.7575,0.6925,0.4006,0.015,0
136,0.6225,0.72,0.3923,0.015,0
137,0.5325,0.2825,0.5193,0.015,0
138,0.4325,0.515,0.3978,0.015,0
139,0.375,0.3075,0.7044,0.015,0
140,0.155,0.4375,0.3453,0.015,0
141,0.6125,0.38,0.4586,0.015,0
142,0.3225,0.3075,0.5442,0.015,0
143,0.6225,0.7325,0.5967,0.015,0
144,0.55,0.555,0.337,0.015,0
145,0.2025,0.65,0.2348,0.015,0
146,0.6075,0.28,0.4309,0.015,0
147,0.1775,0.6075,0.4779,0.015,0
148,0.165,0.4875,0.5249,0.015,0
149,0.6125,0.33,0.3646,0.015,0
150,0.6575,0.4125,0.3785,0.015,0
151,0.3275,0.2975,0.4696,0.015,0
152,0.1825,0.55,0.6298,0.015,0
153,0.4675,0.5575,0.4088,0.015,0
154,0.65,0.48,0.3508,0.015,0
155,0.71,0.6425,0.8398,0.015,0
156,0.465,0.56,0.5083,0.015,0
157,0.8125,0.47,0.5801,0.015,0
158,0.675,0.3475,0.7624,0.015,0
159,0.8275,0.6425,0.2652,0.015,0
160,0.6275,0.415,0.4586,0.015,0
161,0.3725,0.7275,0.3066,0.015,0
162,0.1825,0.43,0.5304,0.015,0
163,0.8025,0.4075,0.547,0.015,0
164,0.245,0.7075,0.5359,0.015,0
165,0.5625,0.3475,0.5028,0.015,0
166,0.175,0.46,0.5994,0.015,0
167,0.425,0.3375,0.3978,0.015,0
168,0.525,0.3125,0.4807,0.015,0
169,0.6175,0.7175,0.7099,0.015,0
170,0.6175,0.355,0.4171,0.015,0
171,0.26,0.7225,0.4696,0.015,0
172,0.77,0.425,0.0939,0.015,0
173,0.575,0.2825,0.5331,0.015,0
174,0.68,0.7075,0.7293,0.015,0
175,0.63,0.7325,0.547,0.015,0
176,0.1775,0.4925,0.5912,0.015,0
177,0.4225,0.3075,0.337,0.015,0
178,0.83,0.36,0.2155,0.015,0
179,0.3125,0.745,0.511,0.015,0
180,0.8075,0.4225,0.547,0.015,0
181,0.165,0.595,0.4254,0.015,0
182,0.4625,0.56,0.4586,0.015,0
183,0.47,0.2975,0.6022,0.015,0
184,0.3475,0.3075,0.2624,0.015,0
185,0.44,0.295,0.5691,0.015,0
186,0.6175,0.515,0.3812,0.015,0
187,0.5875,0.4225,0.5359,0.015,0
188,0.395,0.4675,0.4116,0.015,0
189,0.785,0.67,0.4171,0.015,0
190,0.5475,0.55,0.3757,0.015,0
191,0.6725,0.2875,0.4365,0.015,0
192,0.7725,0.6575,0.5359,0.015,0
193,0.42,0.53,0.4365,0.015,0
194,0.6675,0.325,0.2293,0.015,0
195,0.8275,0.545,0.4558,0.015,0
196,0.605,0.725,0.4392,0.015,0
197,0.5925,0.4725,0.5138,0.015,0
198,0.23,0.345,0.4945,0.015,0
199,0.7,0.445,0.2293,0.015,0
