anno_index,coord_x,coord_y,coord_z,diameter,malscore
78,0.6265,0.5706,0.4729,0.0176,0
79,0.6824,0.3206,0.4699,0.0176,0
80,0.1471,0.4971,0.4669,0.0176,0
81,0.3265,0.6471,0.3584,0.0176,0
82,0.1588,0.4676,0.5422,0.0176,0
83,0.4824,0.6206,0.5813,0.0176,0
84,0.5794,0.5882,0.4669,0.0176,0
85,0.7941,0.3588,0.3042,0.0176,0
86,0.6853,0.3794,0.1114,0.0176,0
87,0.5441,0.6235,0.6536,0.0176,0
88,0.5824,0.3765,0.5934,0.0176,0
89,0.2265,0.3765,0.3554,0.0176,0
90,0.8529,0.4971,0.4518,0.0176,0
91,0.5941,0.7765,0.4247,0.0176,0
92,0.2353,0.7559,0.753,0.0176,0
93,0.8412,0.5059,0.5422,0.0176,0
94,0.5618,0.7059,0.4398,0.0176,0
95,0.8559,0.5059,0.4337,0.0176,0
96,0.4471,0.7088,0.241,0.0176,0
97,0.8676,0.6206,0.4398,0.0176,0
98,0.7324,0.6647,0.8825,0.0176,0
99,0.1971,0.3588,0.3223,0.0176,0
100,0.1559,0.6853,0.4669,0.0176,0
101,0.5676,0.6382,0.3825,0.0176,0
102,0.5206,0.5412,0.4066,0.0176,0
103,0.85,0.4647,0.4277,0.0176,0
104,0.1941,0.7735,0.4006,0.0176,0
105,0.4794,0.6941,0.5301,0.0176,0
106,0.8412,0.4324,0.4428,0.0176,0
107,0.4382,0.3735,0.4488,0.0176,0
108,0.5941,0.6147,0.6265,0.0176,0
109,0.6471,0.3794,0.1928,0.0176,0
110,0.7971,0.3941,0.5331,0.0176,0
111,0.8029,0.3647,0.3886,0.0176,0
112,0.1235,0.5618,0.3735,0.0176,0
113,0.2676,0.3294,0.4548,0.0176,0
114,0.5912,0.7529,0.3795,0.0176,0
115,0.4353,0.7324,0.7319,0.0176,0
116,0.3941,0.5088,0.491,0.0176,0
117,0.6294,0.4,0.1325,0.0176,0
118,0.4324,0.5588,0.4729,0.0176,0
119,0.4206,0.5676,0.4066,0.0176,0
120,0.1471,0.6176,0.5151,0.0176,0
121,0.8324,0.5353,0.6265,0.0176,0
122,0.4882,0.6206,0.5572,0.0176,0
123,0.7088,0.5971,0.3584,0.0176,0
124,0.1176,0.5853,0.3614,0.0176,0
125,0.3941,0.7853,0.2771,0.0176,0
126,0.5412,0.3206,0.2259,0.0176,0
127,0.8118,0.5441,0.3404,0.0176,0
128,0.8353,0.5147,0.6084,0.0176,0
129,0.4882,0.5529,0.9458,0.0176,0
130,0.3618,0.3853,0.7199,0.0176,0
131,0.15,0.6029,0.6235,0.0176,0
132,0.6412,0.3529,0.5211,0.0176,0
133,0.5676,0.5941,0.4669,0.0176,0
134,0.8824,0.5647,0.3705,0.0176,0
135,0.1529,0.6412,0.5452,0.0176,0
136,0.8735,0.4941,0.2861,0.0176,0
137,0.7529,0.8147,0.491,0.0176,0
138,0.6559,0.8088,0.4247,0.0176,0
139,0.1882,0.6529,0.3283,0.0176,0
140,0.6088,0.4765,0.6325,0.0176,0
141,0.3088,0.3118,0.4608,0.0176,0
142,0.1441,0.5059,0.5271,0.0176,0
143,0.6412,0.3206,0.5211,0.0176,0
144,0.5618,0.6118,0.3193,0.0176,0
145,0.4353,0.3618,0.491,0.0176,0
146,0.3471,0.3118,0.4729,0.0176,0
147,0.5706,0.7059,0.3825,0.0176,0
148,0.8147,0.7647,0.4187,0.0176,0
149,0.1853,0.6382,0.8163,0.0176,0
150,0.7529,0.3412,0.4337,0.0176,0
151,0.4941,0.4206,0.6928,0.0176,0
152,0.1794,0.4294,0.6054,0.0176,0
153,0.8529,0.4912,0.4639,0.0176,0
154,0.8,0.3647,0.4066,0.0176,0
155,0.3353,0.7294,0.3042,0.0176,0
156,0.6118,0.5706,0.4699,0.0176,0
157,0.3324,0.8118,0.2741,0.0176,0
158,0.5147,0.6265,0.4337,0.0176,0
159,0.4794,0.3294,0.4518,0.0176,0
160,0.4353,0.7765,0.4639,0.0176,0
161,0.4588,0.5529,0.9548,0.0176,0
162,0.4882,0.3382,0.5663,0.0176,0
163,0.1588,0.6441,0.6416,0.0176,0
164,0.4382,0.3941,0.0843,0.0176,0
165,0.7824,0.7853,0.2982,0.0176,0
166,0.7971,0.3941,0.3283,0.0176,0
167,0.2147,0.6412,0.3434,0.0176,0
168,0.5824,0.7147,0.3253,0.0176,0
169,0.2676,0.3353,0.3464,0.0176,0
170,0.85,0.7235,0.2952,0.0176,0
171,0.6735,0.4382,0.3976,0.0176,0
172,0.5206,0.3971,0.6596,0.0176,0
173,0.4412,0.7706,0.5452,0.0176,0
174,0.3265,0.5559,0.3916,0.0176,0
175,0.1294,0.6412,0.2831,0.0176,0
176,0.5265,0.5882,0.2892,0.0176,0
177,0.4088,0.4471,0.4337,0.0176,0
178,0.5912,0.5735,0.4488,0.0176,0
179,0.8618,0.4559,0.3343,0.0176,0
180,0.3941,0.6235,0.9247,0.0176,0
181,0.6088,0.7,0.262,0.0176,0
182,0.6294,0.5529,0.4367,0.0176,0
183,0.8529,0.5441,0.5151,0.0176,0
184,0.8765,0.6765,0.3133,0.0176,0
185,0.5912,0.35,0.2199,0.0176,0
186,0.5529,0.4647,0.6958,0.0176,0
187,0.3059,0.3147,0.4066,0.0176,0
188,0.2324,0.5265,0.3795,0.0176,0
189,0.1412,0.5794,0.5542,0.0176,0
190,0.5265,0.6882,0.6988,0.0176,0
191,0.1176,0.6235,0.2982,0.0176,0
192,0.4559,0.3353,0.5542,0.0176,0
193,0.1324,0.5618,0.4036,0.0176,0
194,0.7824,0.3618,0.4608,0.0176,0
195,0.5382,0.5971,0.3072,0.0176,0
196,0.4176,0.5147,0.6355,0.0176,0
197,0.5118,0.5765,0.4307,0.0176,0
198,0.3971,0.4088,0.497,0.0176,0
199,0.8206,0.4118,0.509,0.0176,0
