anno_index,coord_x,coord_y,coord_z,diameter,malscore
169,0.5158,0.4814,0.7669,0.0172,0
170,0.6046,0.5444,0.3742,0.0172,0
171,0.8367,0.4011,0.5859,0.0172,0
172,0.8166,0.3696,0.5767,0.0172,0
173,0.4814,0.49,0.7423,0.0172,0
174,0.4298,0.384,0.6135,0.0172,0
175,0.6218,0.4928,0.8773,0.0172,0
176,0.361,0.7278,0.5399,0.0172,0
177,0.5616,0.2607,0.5307,0.0172,0
178,0.4327,0.4413,0.3497,0.0172,0
179,0.6418,0.6963,0.2853,0.0172,0
180,0.8395,0.5788,0.319,0.0172,0
181,0.6533,0.255,0.0184,0.0172,0
182,0.1605,0.4327,0.5491,0.0172,0
183,0.2206,0.255,0.3374,0.0172,0
184,0.1547,0.467,0.4693,0.0172,0
185,0.4613,0.6132,0.4724,0.0172,0
186,0.4126,0.4155,0.3589,0.0172,0
187,0.6848,0.6991,0.2393,0.0172,0
188,0.4241,0.4871,0.5736,0.0172,0
189,0.4355,0.4986,0.4172,0.0172,0
190,0.3152,0.7163,0.635,0.0172,0
191,0.4585,0.6189,0.4387,0.0172,0
192,0.553,0.3754,0.6196,0.0172,0
193,0.149,0.3639,0.3252,0.0172,0
194,0.7966,0.6132,0.0828,0.0172,0
195,0.5043,0.5616,0.5123,0.0172,0
196,0.8481,0.404,0.4387,0.0172,0
197,0.404,0.3066,0.3804,0.0172,0
198,0.851,0.4183,0.4479,0.0172,0
199,0.51,0.5645,0.5552,0.0172,0
