anno_index,coord_x,coord_y,coord_z,diameter,malscore
115,0.7821,0.6257,0.4278,0.0184,0
116,0.3554,0.6185,0.3379,0.0184,0
117,0.8421,0.4837,0.2074,0.0184,0
118,0.6908,0.49,0.5058,0.0184,0
119,0.6787,0.4538,0.5295,0.0184,0
120,0.3434,0.3795,0.5338,0.0184,0
121,0.6811,0.6447,0.2939,0.0184,0
122,0.4117,0.5703,0.7877,0.0184,0
123,0.6822,0.6166,0.1533,0.0184,0
124,0.6827,0.2309,0.325,0.0184,0
125,0.7267,0.5604,0.4066,0.0184,0
126,0.233,0.2751,0.2777,0.0184,0
127,0.4498,0.486,0.1744,0.0184,0
128,0.3795,0.4197,0.4219,0.0184,0
129,0.755,0.5823,0.3035,0.0184,0
130,0.3965,0.5234,0.2301,0.0184,0
131,0.3755,0.4378,0.5187,0.0184,0
132,0.201,0.5317,0.7179,0.0184,0
133,0.3595,0.3414,0.3056,0.0184,0
134,0.5843,0.4237,0.622,0.0184,0
135,0.4471,0.2501,0.4036,0.0184,0
136,0.3803,0.6902,0.3168,0.0184,0
137,0.3896,0.4759,0.6435,0.0184,0
138,0.3334,0.6647,0.7253,0.0184,0
139,0.1456,0.591,0.1446,0.0184,0
140,0.3936,0.4619,0.3508,0.0184,0
141,0.8353,0.4317,0.2518,0.0184,0
142,0.2691,0.5763,0.2475,0.0184,0
143,0.6145,0.6305,0.3659,0.0184,0
144,0.3394,0.5341,0.6156,0.0184,0
145,0.7088,0.4498,0.4541,0.0184,0
146,0.3313,0.5843,0.4692,0.0184,0
147,0.255,0.6064,0.3637,0.0184,0
148,0.4109,0.6427,0.8121,0.0184,0
149,0.4077,0.6305,0.8674,0.0184,0
150,0.3516,0.6623,0.1911,0.0184,0
151,0.1904,0.5881,0.201,0.0184,0
152,0.4056,0.6586,0.566,0.0184,0
153,0.5663,0.3052,0.5531,0.0184,0
154,0.3483,0.6853,0.2348,0.0184,0
155,0.7028,0.504,0.3315,0.0184,0
156,0.258,0.2863,0.2772,0.0184,0
157,0.3173,0.6145,0.8243,0.0184,0
158,0.3631,0.3917,0.402,0.0184,0
159,0.3856,0.51,0.7727,0.0184,0
160,0.6241,0.529,0.3939,0.0184,0
161,0.8182,0.4377,0.2574,0.0184,0
162,0.3688,0.5308,0.3183,0.0184,0
163,0.2343,0.5702,0.7825,0.0184,0
164,0.235,0.4438,0.4563,0.0184,0
165,0.3956,0.3554,0.5919,0.0184,0
166,0.4338,0.253,0.3637,0.0184,0
167,0.8607,0.4299,0.2057,0.0184,0
168,0.1767,0.4739,0.2884,0.0184,0
169,0.3494,0.2872,0.381,0.0184,0
170,0.4397,0.4911,0.2041,0.0184,0
171,0.4493,0.5492,0.404,0.0184,0
172,0.251,0.4458,0.4757,0.0184,0
173,0.6544,0.5259,0.2295,0.0184,0
174,0.6198,0.4979,0.5105,0.0184,0
175,0.7189,0.3253,0.4305,0.0184,0
176,0.6212,0.5289,0.4546,0.0184,0
177,0.3722,0.5838,0.1626,0.0184,0
178,0.413,0.6021,0.3459,0.0184,0
179,0.6905,0.449,0.2369,0.0184,0
180,0.7671,0.5462,0.2949,0.0184,0
181,0.1632,0.5203,0.2244,0.0184,0
182,0.3669,0.674,0.564,0.0184,0
183,0.739,0.4056,0.4111,0.0184,0
184,0.6415,0.4241,0.5795,0.0184,0
185,0.1618,0.4837,0.2351,0.0184,0
186,0.3866,0.3063,0.2894,0.0184,0
187,0.3466,0.3154,0.3147,0.0184,0
188,0.2771,0.4137,0.6048,0.0184,0
189,0.2441,0.5566,0.7784,0.0184,0
190,0.2731,0.5502,0.409,0.0184,0
191,0.7671,0.6064,0.3379,0.0184,0
192,0.288,0.3032,0.3301,0.0184,0
193,0.6726,0.5486,0.1969,0.0184,0
194,0.6667,0.6526,0.4046,0.0184,0
195,0.3696,0.6516,0.3071,0.0184,0
196,0.235,0.3815,0.2755,0.0184,0
197,0.3273,0.6145,0.3121,0.0184,0
198,0.3996,0.5964,0.706,0.0184,0
199,0.7025,0.4558,0.2216,0.0184,0
200,0.3213,0.5944,0.1593,0.0184,0
201,0.6834,0.4238,0.2475,0.0184,0
202,0.2972,0.6386,0.2131,0.0184,0
203,0.2952,0.6044,0.4541,0.0184,0
204,0.3945,0.6809,0.3289,0.0184,0
205,0.7289,0.4237,0.4412,0.0184,0
206,0.6673,0.4928,0.3615,0.0184,0
207,0.712,0.4958,0.3459,0.0184,0
208,0.6225,0.4036,0.6564,0.0184,0
209,0.6649,0.4816,0.2714,0.0184,0
210,0.749,0.3615,0.4111,0.0184,0
211,0.6674,0.3087,0.4211,0.0184,0
212,0.3072,0.4197,0.3143,0.0184,0
213,0.6205,0.3554,0.5768,0.0184,0
214,0.4257,0.4864,0.4276,0.0184,0
215,0.3675,0.502,0.4757,0.0184,0
216,0.6543,0.5293,0.3911,0.0184,0
217,0.6582,0.5547,0.2914,0.0184,0
218,0.6386,0.5382,0.3315,0.0184,0
219,0.4408,0.4505,0.7323,0.0184,0
220,0.4621,0.3588,0.6075,0.0184,0
221,0.2169,0.3313,0.3508,0.0184,0
222,0.7249,0.5663,0.1657,0.0184,0
223,0.7479,0.4161,0.424,0.0184,0
224,0.3636,0.5179,0.402,0.0184,0
225,0.8286,0.4534,0.2499,0.0184,0
226,0.3574,0.6426,0.5381,0.0184,0
227,0.3358,0.6639,0.3059,0.0184,0
228,0.7851,0.4619,0.4993,0.0184,0
229,0.3916,0.6546,0.7834,0.0184,0
230,0.1308,0.3672,0.1842,0.0184,0
231,0.2932,0.5884,0.7619,0.0184,0
232,0.2832,0.6044,0.396,0.0184,0
233,0.3334,0.3414,0.5639,0.0184,0
234,0.7475,0.6444,0.3003,0.0184,0
235,0.2582,0.5129,0.6649,0.0184,0
236,0.4268,0.6308,0.3673,0.0184,0
237,0.6867,0.5141,0.396,0.0184,0
238,0.6916,0.4443,0.4469,0.0184,0
239,0.4446,0.4701,0.2284,0.0184,0
240,0.4259,0.4811,0.4722,0.0184,0
241,0.4216,0.4851,0.3887,0.0184,0
242,0.3715,0.5602,0.5058,0.0184,0
243,0.5361,0.2972,0.5295,0.0184,0
244,0.8198,0.3812,0.2769,0.0184,0
245,0.3072,0.5582,0.3573,0.0184,0
246,0.3932,0.555,0.3006,0.0184,0
247,0.407,0.4462,0.3556,0.0184,0
248,0.4036,0.4478,0.6909,0.0184,0
249,0.4699,0.5181,0.5187,0.0184,0
250,0.6165,0.6004,0.1421,0.0184,0
251,0.235,0.4516,0.2524,0.0184,0
252,0.2691,0.5422,0.3616,0.0184,0
253,0.3936,0.3715,0.6285,0.0184,0
254,0.7068,0.4442,0.4383,0.0184,0
255,0.5518,0.2622,0.5017,0.0184,0
256,0.5121,0.2952,0.5639,0.0184,0
257,0.3253,0.6004,0.282,0.0184,0
258,0.4311,0.6296,0.3015,0.0184,0
259,0.3916,0.5341,0.6069,0.0184,0
260,0.3744,0.2995,0.3027,0.0184,0
261,0.3629,0.5269,0.1965,0.0184,0
262,0.3773,0.495,0.5993,0.0184,0
263,0.8154,0.4837,0.2081,0.0184,0
264,0.4016,0.6245,0.5338,0.0184,0
265,0.2506,0.5528,0.2216,0.0184,0
266,0.4629,0.5828,0.4328,0.0184,0
267,0.2575,0.58,0.816,0.0184,0
268,0.7008,0.3454,0.4929,0.0184,0
269,0.7727,0.5883,0.2952,0.0184,0
270,0.749,0.5522,0.1959,0.0184,0
271,0.6787,0.3574,0.4305,0.0184,0
272,0.3735,0.3675,0.4993,0.0184,0
273,0.8139,0.526,0.1665,0.0184,0
274,0.3655,0.5823,0.1959,0.0184,0
275,0.2346,0.6279,0.1614,0.0184,0
276,0.3454,0.3675,0.3767,0.0184,0
277,0.7209,0.4639,0.269,0.0184,0
278,0.3133,0.4237,0.4735,0.0184,0
279,0.3153,0.6386,0.3078,0.0184,0
280,0.2309,0.49,0.2927,0.0184,0
281,0.4041,0.5446,0.4627,0.0184,0
282,0.337,0.2981,0.2731,0.0184,0
283,0.2348,0.2533,0.2587,0.0184,0
284,0.3293,0.6687,0.4046,0.0184,0
285,0.3665,0.3014,0.2697,0.0184,0
286,0.6125,0.4418,0.5833,0.0184,0
287,0.7091,0.5481,0.4137,0.0184,0
288,0.741,0.3695,0.3616,0.0184,0
289,0.3715,0.5623,0.353,0.0184,0
290,0.2507,0.4806,0.3079,0.0184,0
291,0.6627,0.4177,0.4369,0.0184,0
292,0.1638,0.6091,0.15,0.0184,0
293,0.2837,0.5953,0.1644,0.0184,0
294,0.3663,0.4813,0.4186,0.0184,0
295,0.7876,0.4249,0.2828,0.0184,0
296,0.6084,0.3775,0.6048,0.0184,0
297,0.3153,0.3093,0.3681,0.0184,0
298,0.3646,0.6746,0.4402,0.0184,0
299,0.2784,0.2523,0.2602,0.0184,0
300,0.6225,0.5763,0.2454,0.0184,0
301,0.2935,0.3855,0.5921,0.0184,0
302,0.3394,0.3374,0.3401,0.0184,0
303,0.4545,0.5903,0.3638,0.0184,0
304,0.3635,0.3113,0.4219,0.0184,0
305,0.6621,0.5623,0.3808,0.0184,0
306,0.4157,0.5141,0.8049,0.0184,0
307,0.4538,0.4518,0.2884,0.0184,0
308,0.2969,0.5547,0.2607,0.0184,0
309,0.6787,0.5221,0.452,0.0184,0
310,0.6913,0.4385,0.4738,0.0184,0
311,0.745,0.3595,0.4541,0.0184,0
312,0.3967,0.479,0.526,0.0184,0
313,0.7061,0.4942,0.3694,0.0184,0
314,0.6225,0.5241,0.2346,0.0184,0
315,0.8484,0.4543,0.1845,0.0184,0
316,0.1815,0.5968,0.1836,0.0184,0
317,0.7048,0.6205,0.353,0.0184,0
318,0.3755,0.5924,0.8049,0.0184,0
319,0.3545,0.4149,0.3996,0.0184,0
320,0.6466,0.2832,0.4175,0.0184,0
321,0.7048,0.6165,0.2777,0.0184,0
322,0.7883,0.4801,0.3262,0.0184,0
323,0.696,0.5781,0.1795,0.0184,0
324,0.4398,0.3414,0.6198,0.0184,0
325,0.6513,0.4857,0.3109,0.0184,0
326,0.4036,0.5442,0.7081,0.0184,0
327,0.1237,0.4121,0.1861,0.0184,0
328,0.4209,0.6185,0.404,0.0184,0
329,0.3113,0.4478,0.4649,0.0184,0
330,0.4442,0.5521,0.6199,0.0184,0
331,0.6566,0.4719,0.282,0.0184,0
332,0.747,0.3093,0.2712,0.0184,0
333,0.3876,0.4639,0.3724,0.0184,0
334,0.6774,0.3888,0.4307,0.0184,0
335,0.761,0.5542,0.4003,0.0184,0
336,0.4237,0.5382,0.2992,0.0184,0
337,0.7522,0.3265,0.2289,0.0184,0
338,0.3595,0.4739,0.4993,0.0184,0
339,0.7751,0.3595,0.3487,0.0184,0
340,0.6506,0.5643,0.2561,0.0184,0
341,0.8166,0.3835,0.327,0.0184,0
342,0.2149,0.5482,0.2733,0.0184,0
343,0.7912,0.4779,0.523,0.0184,0
344,0.386,0.4804,0.4847,0.0184,0
345,0.7234,0.5275,0.2544,0.0184,0
346,0.7329,0.6185,0.3422,0.0184,0
347,0.4579,0.5422,0.5381,0.0184,0
348,0.2711,0.6185,0.6414,0.0184,0
349,0.394,0.5169,0.5032,0.0184,0
350,0.2691,0.3354,0.4563,0.0184,0
351,0.7999,0.4893,0.2499,0.0184,0
352,0.249,0.3615,0.4046,0.0184,0
353,0.7229,0.5161,0.381,0.0184,0
354,0.233,0.6365,0.1378,0.0184,0
355,0.4511,0.4951,0.3991,0.0184,0
356,0.749,0.5281,0.211,0.0184,0
357,0.2711,0.5442,0.7275,0.0184,0
358,0.3711,0.4947,0.3657,0.0184,0
359,0.6125,0.4358,0.2239,0.0184,0
360,0.8024,0.4619,0.237,0.0184,0
361,0.6024,0.3173,0.5531,0.0184,0
362,0.253,0.498,0.3939,0.0184,0
363,0.793,0.5842,0.46,0.0184,0
364,0.6968,0.5382,0.4305,0.0184,0
365,0.4403,0.5553,0.2603,0.0184,0
366,0.4659,0.5683,0.4391,0.0184,0
367,0.2092,0.6069,0.1739,0.0184,0
368,0.3525,0.283,0.433,0.0184,0
369,0.346,0.2944,0.2948,0.0184,0
370,0.3755,0.5643,0.6005,0.0184,0
371,0.2592,0.3758,0.5012,0.0184,0
372,0.804,0.4455,0.2376,0.0184,0
373,0.6313,0.4537,0.2398,0.0184,0
374,0.3571,0.6863,0.6001,0.0184,0
375,0.3956,0.4679,0.7468,0.0184,0
376,0.7756,0.462,0.5394,0.0184,0
377,0.6709,0.4588,0.3526,0.0184,0
378,0.4841,0.4448,0.1897,0.0184,0
379,0.8494,0.4047,0.1948,0.0184,0
380,0.3691,0.3979,0.5117,0.0184,0
381,0.2342,0.566,0.1956,0.0184,0
382,0.3574,0.6145,0.4692,0.0184,0
383,0.7048,0.5201,0.3465,0.0184,0
384,0.6724,0.4328,0.3924,0.0184,0
385,0.8244,0.4554,0.269,0.0184,0
386,0.7028,0.6225,0.1614,0.0184,0
387,0.2972,0.5703,0.2066,0.0184,0
388,0.6457,0.638,0.1909,0.0184,0
389,0.2632,0.3162,0.3636,0.0184,0
390,0.7209,0.4558,0.3056,0.0184,0
391,0.6486,0.3454,0.5876,0.0184,0
392,0.3655,0.5964,0.6801,0.0184,0
393,0.4324,0.6303,0.3285,0.0184,0
394,0.1532,0.3238,0.2151,0.0184,0
395,0.3652,0.3775,0.3155,0.0184,0
396,0.6819,0.5105,0.3682,0.0184,0
397,0.2791,0.4619,0.4907,0.0184,0
398,0.323,0.6757,0.2899,0.0184,0
399,0.1968,0.488,0.2626,0.0184,0
400,0.237,0.5161,0.3422,0.0184,0
401,0.4277,0.5181,0.6952,0.0184,0
