anno_index,coord_x,coord_y,coord_z,diameter,malscore
153,0.2881,0.7619,0.4286,0.0143,0
154,0.2048,0.6786,0.54,0.0143,0
155,0.3119,0.7476,0.66,0.0143,0
156,0.6071,0.5405,0.6886,0.0143,0
157,0.1714,0.5905,0.4829,0.0143,0
158,0.2786,0.3905,0.5086,0.0143,0
159,0.4143,0.6905,0.5114,0.0143,0
160,0.4286,0.6381,0.4314,0.0143,0
161,0.5667,0.7357,0.2714,0.0143,0
162,0.3905,0.519,0.3257,0.0143,0
163,0.8429,0.5524,0.3171,0.0143,0
164,0.1881,0.4786,0.4457,0.0143,0
165,0.7476,0.4238,0.58,0.0143,0
166,0.8095,0.431,0.3314,0.0143,0
167,0.8286,0.6524,0.2286,0.0143,0
168,0.3619,0.7429,0.4743,0.0143,0
169,0.7619,0.3762,0.3771,0.0143,0
170,0.2333,0.3881,0.3486,0.0143,0
171,0.1667,0.5238,0.4429,0.0143,0
172,0.1619,0.6429,0.36,0.0143,0
173,0.4286,0.6643,0.5286,0.0143,0
174,0.5976,0.6952,0.74,0.0143,0
175,0.2429,0.5738,0.2114,0.0143,0
176,0.5,0.5381,0.8971,0.0143,0
177,0.6024,0.5357,0.7086,0.0143,0
178,0.219,0.7333,0.4486,0.0143,0
179,0.1976,0.5595,0.5429,0.0143,0
180,0.1905,0.7143,0.3371,0.0143,0
181,0.7952,0.4548,0.5,0.0143,0
182,0.3762,0.7262,0.4571,0.0143,0
183,0.4143,0.6881,0.5943,0.0143,0
184,0.2786,0.7619,0.4971,0.0143,0
185,0.8071,0.4881,0.4857,0.0143,0
186,0.2762,0.3976,0.52,0.0143,0
187,0.3714,0.6976,0.0714,0.0143,0
188,0.5548,0.5095,0.9971,0.0143,0
189,0.4071,0.6167,0.2657,0.0143,0
190,0.3762,0.7238,0.4514,0.0143,0
191,0.5714,0.3738,0.3857,0.0143,0
192,0.8357,0.5476,0.3886,0.0143,0
193,0.3476,0.7571,0.4886,0.0143,0
194,0.7738,0.4286,0.5143,0.0143,0
195,0.3024,0.4595,0.6971,0.0143,0
196,0.3452,0.4833,0.2457,0.0143,0
197,0.4286,0.6738,0.5657,0.0143,0
198,0.2762,0.481,0.66,0.0143,0
199,0.8,0.469,0.4771,0.0143,0
