anno_index,coord_x,coord_y,coord_z,diameter,malscore
150,0.2901,0.4818,0.6887,0.0199,0
151,0.611,0.546,0.6944,0.0199,0
152,0.2578,0.5194,0.5168,0.0199,0
153,0.6494,0.4722,0.6652,0.0199,0
154,0.577,0.5196,0.6955,0.0199,0
155,0.7807,0.3918,0.4034,0.0199,0
156,0.3247,0.336,0.5627,0.0199,0
157,0.7082,0.6564,0.5728,0.0199,0
158,0.6575,0.5866,0.6164,0.0199,0
159,0.7874,0.4028,0.361,0.0199,0
160,0.2883,0.5119,0.7601,0.0199,0
161,0.4605,0.6166,0.7232,0.0199,0
162,0.7171,0.475,0.6848,0.0199,0
163,0.4779,0.5459,0.231,0.0199,0
164,0.4845,0.5421,0.7922,0.0199,0
165,0.7007,0.4409,0.6865,0.0199,0
166,0.4454,0.5504,0.5094,0.0199,0
167,0.7222,0.472,0.5647,0.0199,0
168,0.5773,0.6111,0.2427,0.0199,0
169,0.6922,0.3461,0.6136,0.0199,0
170,0.6698,0.5048,0.2932,0.0199,0
171,0.4575,0.3357,0.6344,0.0199,0
172,0.744,0.4551,0.5174,0.0199,0
173,0.3774,0.364,0.5399,0.0199,0
174,0.4446,0.4738,0.8329,0.0199,0
175,0.6123,0.579,0.3243,0.0199,0
176,0.3974,0.5886,0.825,0.0199,0
177,0.599,0.6523,0.2776,0.0199,0
178,0.4027,0.5408,0.5133,0.0199,0
179,0.6038,0.5759,0.6236,0.0199,0
180,0.3113,0.3449,0.4669,0.0199,0
181,0.2752,0.5699,0.5432,0.0199,0
182,0.6862,0.6172,0.3718,0.0199,0
183,0.2709,0.6043,0.6715,0.0199,0
184,0.6646,0.6002,0.538,0.0199,0
185,0.6614,0.6086,0.7983,0.0199,0
186,0.4418,0.639,0.4543,0.0199,0
187,0.6479,0.5361,0.8358,0.0199,0
188,0.4128,0.3756,0.532,0.0199,0
189,0.4135,0.6613,0.6316,0.0199,0
190,0.3712,0.5768,0.7985,0.0199,0
191,0.2954,0.6222,0.6464,0.0199,0
192,0.6096,0.5522,0.6592,0.0199,0
193,0.6889,0.5612,0.403,0.0199,0
194,0.6167,0.5877,0.2898,0.0199,0
195,0.3648,0.3117,0.6107,0.0199,0
196,0.4459,0.5025,0.4106,0.0199,0
197,0.7691,0.4567,0.3768,0.0199,0
198,0.6587,0.4191,0.654,0.0199,0
199,0.6566,0.5909,0.4399,0.0199,0
200,0.2434,0.4828,0.4571,0.0199,0
201,0.7854,0.4642,0.4783,0.0199,0
202,0.4083,0.5471,0.7943,0.0199,0
203,0.6685,0.5921,0.796,0.0199,0
204,0.4697,0.5869,0.6295,0.0199,0
205,0.7577,0.4748,0.4738,0.0199,0
206,0.7078,0.3599,0.5025,0.0199,0
207,0.2904,0.5821,0.706,0.0199,0
208,0.3419,0.6326,0.7664,0.0199,0
209,0.5779,0.685,0.6557,0.0199,0
210,0.6746,0.6865,0.5905,0.0199,0
211,0.2476,0.5413,0.526,0.0199,0
212,0.7745,0.5411,0.3182,0.0199,0
213,0.3916,0.6047,0.5099,0.0199,0
214,0.5847,0.5724,0.8694,0.0199,0
215,0.2967,0.6485,0.5891,0.0199,0
216,0.5902,0.6322,0.2096,0.0199,0
217,0.6088,0.6989,0.4886,0.0199,0
218,0.6391,0.655,0.3992,0.0199,0
219,0.5872,0.583,0.7496,0.0199,0
220,0.4341,0.3265,0.4566,0.0199,0
221,0.2982,0.4317,0.4958,0.0199,0
222,0.441,0.3661,0.6672,0.0199,0
223,0.5608,0.5951,0.7299,0.0199,0
224,0.3847,0.6426,0.5711,0.0199,0
225,0.6431,0.6376,0.7166,0.0199,0
226,0.3437,0.6077,0.6184,0.0199,0
227,0.674,0.6125,0.7598,0.0199,0
228,0.3079,0.3683,0.6966,0.0199,0
229,0.3606,0.4565,0.5487,0.0199,0
230,0.6951,0.3861,0.5768,0.0199,0
231,0.3727,0.3275,0.5895,0.0199,0
232,0.6779,0.5384,0.7922,0.0199,0
233,0.7044,0.4529,0.5229,0.0199,0
234,0.5713,0.6542,0.5745,0.0199,0
235,0.273,0.5562,0.5786,0.0199,0
236,0.6783,0.6419,0.4589,0.0199,0
237,0.6098,0.6475,0.4241,0.0199,0
238,0.415,0.6233,0.784,0.0199,0
239,0.2918,0.5206,0.7352,0.0199,0
240,0.7348,0.4342,0.5001,0.0199,0
241,0.7295,0.49,0.4474,0.0199,0
242,0.6273,0.6384,0.2629,0.0199,0
243,0.63,0.5213,0.6762,0.0199,0
244,0.2912,0.5474,0.6999,0.0199,0
245,0.7557,0.5774,0.4225,0.0199,0
246,0.3128,0.5973,0.6299,0.0199,0
247,0.3892,0.3499,0.6443,0.0199,0
248,0.7302,0.4102,0.4878,0.0199,0
249,0.7799,0.4064,0.4309,0.0199,0
250,0.5812,0.523,0.8698,0.0199,0
251,0.3694,0.4492,0.4993,0.0199,0
252,0.4735,0.5369,0.5966,0.0199,0
253,0.7677,0.5374,0.4743,0.0199,0
254,0.6806,0.6042,0.5013,0.0199,0
255,0.4355,0.4806,0.7854,0.0199,0
256,0.3626,0.5874,0.7773,0.0199,0
257,0.7957,0.4228,0.3344,0.0199,0
258,0.5819,0.5938,0.235,0.0199,0
259,0.4777,0.5786,0.743,0.0199,0
260,0.6416,0.4751,0.613,0.0199,0
261,0.3745,0.3571,0.4743,0.0199,0
262,0.4196,0.4672,0.5079,0.0199,0
263,0.6051,0.4817,0.8452,0.0199,0
264,0.6692,0.3741,0.5844,0.0199,0
265,0.3397,0.5979,0.7296,0.0199,0
266,0.4474,0.4535,0.7829,0.0199,0
267,0.4382,0.4083,0.4352,0.0199,0
268,0.6686,0.3278,0.549,0.0199,0
269,0.6539,0.6622,0.7551,0.0199,0
270,0.5849,0.645,0.5024,0.0199,0
271,0.3885,0.4209,0.6315,0.0199,0
272,0.4119,0.5547,0.5265,0.0199,0
273,0.4655,0.5873,0.3849,0.0199,0
274,0.4761,0.5372,0.4044,0.0199,0
275,0.2586,0.4697,0.6146,0.0199,0
276,0.6291,0.64,0.6294,0.0199,0
277,0.4077,0.5125,0.8259,0.0199,0
278,0.5988,0.6555,0.6384,0.0199,0
279,0.6288,0.5679,0.7176,0.0199,0
280,0.3222,0.5128,0.4998,0.0199,0
281,0.3317,0.6517,0.6764,0.0199,0
282,0.4595,0.3535,0.7078,0.0199,0
283,0.6523,0.569,0.4946,0.0199,0
284,0.5792,0.6367,0.5653,0.0199,0
285,0.2667,0.5587,0.657,0.0199,0
286,0.2947,0.6136,0.7016,0.0199,0
287,0.6622,0.5424,0.3616,0.0199,0
288,0.2821,0.395,0.5197,0.0199,0
289,0.4326,0.5653,0.595,0.0199,0
290,0.6556,0.4742,0.7465,0.0199,0
291,0.5955,0.4953,0.6744,0.0199,0
292,0.7155,0.4809,0.4993,0.0199,0
293,0.4296,0.3986,0.6093,0.0199,0
294,0.3351,0.5249,0.6136,0.0199,0
295,0.2777,0.4953,0.6994,0.0199,0
296,0.4371,0.3439,0.4472,0.0199,0
297,0.7371,0.5334,0.337,0.0199,0
298,0.4119,0.4404,0.6776,0.0199,0
299,0.4231,0.3684,0.5986,0.0199,0
300,0.3439,0.3814,0.6758,0.0199,0
301,0.6677,0.6377,0.7975,0.0199,0
302,0.7864,0.4724,0.4462,0.0199,0
303,0.426,0.3947,0.4687,0.0199,0
304,0.317,0.5604,0.828,0.0199,0
305,0.3161,0.4971,0.6248,0.0199,0
306,0.3935,0.6182,0.8811,0.0199,0
307,0.6659,0.6595,0.6863,0.0199,0
308,0.3325,0.4517,0.608,0.0199,0
309,0.6889,0.6356,0.4176,0.0199,0
310,0.6889,0.6855,0.5483,0.0199,0
311,0.5059,0.5551,0.8007,0.0199,0
312,0.7399,0.6152,0.3644,0.0199,0
313,0.7852,0.544,0.3386,0.0199,0
314,0.6412,0.5026,0.695,0.0199,0
315,0.3474,0.3871,0.5518,0.0199,0
316,0.5941,0.6277,0.3303,0.0199,0
317,0.4264,0.3952,0.7201,0.0199,0
318,0.6387,0.4668,0.6603,0.0199,0
319,0.6903,0.5412,0.6119,0.0199,0
320,0.6227,0.5939,0.5289,0.0199,0
321,0.3873,0.4998,0.6285,0.0199,0
322,0.3216,0.3866,0.6355,0.0199,0
323,0.4311,0.6088,0.5416,0.0199,0
324,0.5667,0.5965,0.6669,0.0199,0
325,0.7171,0.6228,0.5742,0.0199,0
326,0.6025,0.5036,0.7769,0.0199,0
327,0.6209,0.575,0.3138,0.0199,0
328,0.3318,0.6295,0.6146,0.0199,0
329,0.445,0.507,0.4649,0.0199,0
330,0.7116,0.4238,0.6206,0.0199,0
331,0.3456,0.659,0.7091,0.0199,0
332,0.6336,0.5885,0.7275,0.0199,0
333,0.3029,0.6406,0.7162,0.0199,0
334,0.4589,0.6174,0.6604,0.0199,0
335,0.4769,0.5374,0.7474,0.0199,0
336,0.7477,0.4053,0.556,0.0199,0
337,0.451,0.6183,0.4649,0.0199,0
338,0.3576,0.5548,0.5485,0.0199,0
339,0.4493,0.5258,0.4596,0.0199,0
340,0.4955,0.5328,0.2836,0.0199,0
341,0.4306,0.624,0.7759,0.0199,0
342,0.3018,0.619,0.7311,0.0199,0
343,0.4549,0.6005,0.2979,0.0199,0
344,0.3491,0.6493,0.7745,0.0199,0
345,0.5976,0.599,0.3781,0.0199,0
346,0.7115,0.4392,0.5264,0.0199,0
347,0.6767,0.6167,0.4804,0.0199,0
348,0.6291,0.6194,0.4322,0.0199,0
349,0.749,0.4032,0.5167,0.0199,0
350,0.3598,0.4953,0.8444,0.0199,0
351,0.32,0.3549,0.6418,0.0199,0
352,0.3548,0.346,0.5347,0.0199,0
353,0.3611,0.584,0.7186,0.0199,0
354,0.6414,0.6236,0.7939,0.0199,0
355,0.4801,0.5261,0.851,0.0199,0
356,0.6235,0.5931,0.3746,0.0199,0
357,0.2717,0.4688,0.5603,0.0199,0
358,0.6701,0.5145,0.5215,0.0199,0
359,0.2501,0.4673,0.4627,0.0199,0
360,0.7176,0.5216,0.3838,0.0199,0
361,0.4039,0.4131,0.5247,0.0199,0
362,0.5736,0.6163,0.7783,0.0199,0
363,0.6717,0.4856,0.5757,0.0199,0
364,0.4439,0.5899,0.7877,0.0199,0
365,0.7293,0.6299,0.5312,0.0199,0
366,0.6631,0.537,0.6927,0.0199,0
367,0.6485,0.5903,0.2832,0.0199,0
368,0.7213,0.4209,0.6439,0.0199,0
369,0.6681,0.4433,0.6345,0.0199,0
370,0.3116,0.4622,0.6575,0.0199,0
371,0.6173,0.5707,0.4876,0.0199,0
372,0.4383,0.3177,0.5837,0.0199,0
373,0.4593,0.3683,0.7295,0.0199,0
374,0.6345,0.5659,0.8421,0.0199,0
375,0.6256,0.6705,0.3033,0.0199,0
376,0.4215,0.4672,0.8246,0.0199,0
377,0.6507,0.5521,0.7645,0.0199,0
378,0.6826,0.567,0.4498,0.0199,0
379,0.4297,0.5588,0.39,0.0199,0
380,0.3502,0.6225,0.7471,0.0199,0
381,0.6199,0.4804,0.6389,0.0199,0
382,0.4131,0.5623,0.7467,0.0199,0
383,0.3898,0.5203,0.5076,0.0199,0
384,0.4727,0.3403,0.4709,0.0199,0
385,0.6189,0.451,0.7733,0.0199,0
386,0.4328,0.4071,0.7947,0.0199,0
387,0.6662,0.4464,0.7003,0.0199,0
388,0.6246,0.4929,0.6438,0.0199,0
389,0.7303,0.4105,0.6416,0.0199,0
390,0.3977,0.4287,0.5489,0.0199,0
391,0.7323,0.4723,0.6902,0.0199,0
392,0.3448,0.5793,0.5516,0.0199,0
393,0.6999,0.5377,0.5034,0.0199,0
394,0.6973,0.472,0.7018,0.0199,0
395,0.7338,0.381,0.5296,0.0199,0
396,0.6377,0.4945,0.8347,0.0199,0
397,0.4161,0.5781,0.4775,0.0199,0
398,0.4542,0.4435,0.6854,0.0199,0
399,0.3755,0.5608,0.7141,0.0199,0
400,0.4275,0.5472,0.7222,0.0199,0
401,0.6047,0.5538,0.3029,0.0199,0
402,0.4253,0.5455,0.5841,0.0199,0
403,0.7566,0.4942,0.3148,0.0199,0
404,0.3725,0.3066,0.5809,0.0199,0
405,0.3628,0.3094,0.4203,0.0199,0
406,0.6813,0.4971,0.7706,0.0199,0
407,0.3578,0.6506,0.6346,0.0199,0
408,0.4586,0.569,0.2665,0.0199,0
409,0.391,0.4888,0.6733,0.0199,0
410,0.6662,0.6299,0.4612,0.0199,0
411,0.7344,0.5231,0.3772,0.0199,0
412,0.7556,0.4491,0.465,0.0199,0
413,0.6476,0.5072,0.6675,0.0199,0
414,0.6285,0.6078,0.2703,0.0199,0
415,0.6523,0.4692,0.6066,0.0199,0
416,0.4566,0.5624,0.2267,0.0199,0
417,0.401,0.4709,0.8189,0.0199,0
418,0.4086,0.2791,0.3978,0.0199,0
419,0.627,0.6735,0.5939,0.0199,0
420,0.6988,0.5491,0.3686,0.0199,0
421,0.2506,0.3504,0.4659,0.0199,0
422,0.6774,0.4792,0.6703,0.0199,0
423,0.6477,0.4874,0.7906,0.0199,0
424,0.5785,0.545,0.7856,0.0199,0
425,0.6488,0.6582,0.2803,0.0199,0
426,0.2531,0.3852,0.4945,0.0199,0
427,0.6098,0.5068,0.7029,0.0199,0
428,0.7352,0.5553,0.4013,0.0199,0
429,0.4084,0.3891,0.4722,0.0199,0
430,0.7972,0.4728,0.348,0.0199,0
431,0.4376,0.6223,0.483,0.0199,0
432,0.6313,0.3327,0.6293,0.0199,0
433,0.6872,0.4276,0.6206,0.0199,0
434,0.4065,0.4363,0.5789,0.0199,0
435,0.6075,0.4409,0.7115,0.0199,0
436,0.3712,0.4722,0.5946,0.0199,0
437,0.2872,0.4568,0.7139,0.0199,0
438,0.4312,0.4357,0.4504,0.0199,0
439,0.7089,0.5557,0.6072,0.0199,0
440,0.443,0.4728,0.7081,0.0199,0
441,0.7267,0.4757,0.4906,0.0199,0
442,0.7053,0.4991,0.6013,0.0199,0
443,0.5914,0.5653,0.3646,0.0199,0
444,0.4298,0.5598,0.2732,0.0199,0
445,0.7446,0.5953,0.5032,0.0199,0
446,0.5982,0.5651,0.8432,0.0199,0
447,0.4461,0.4568,0.6476,0.0199,0
448,0.7318,0.5379,0.6862,0.0199,0
449,0.4699,0.5479,0.5691,0.0199,0
450,0.5696,0.6475,0.3179,0.0199,0
451,0.3544,0.4359,0.7046,0.0199,0
452,0.4162,0.4953,0.7174,0.0199,0
453,0.3266,0.3159,0.4327,0.0199,0
454,0.3585,0.589,0.8439,0.0199,0
455,0.6377,0.7024,0.4976,0.0199,0
456,0.4251,0.5951,0.4575,0.0199,0
457,0.6489,0.6052,0.7671,0.0199,0
458,0.7416,0.4784,0.4107,0.0199,0
459,0.6964,0.354,0.5462,0.0199,0
460,0.6208,0.6846,0.19,0.0199,0
461,0.7039,0.3409,0.5322,0.0199,0
462,0.4445,0.4257,0.5532,0.0199,0
463,0.5796,0.5285,0.7932,0.0199,0
464,0.5691,0.5553,0.85,0.0199,0
465,0.6721,0.6963,0.3896,0.0199,0
466,0.3782,0.4559,0.8091,0.0199,0
467,0.4765,0.576,0.6643,0.0199,0
468,0.7333,0.6248,0.6137,0.0199,0
469,0.6933,0.6525,0.3306,0.0199,0
470,0.5699,0.5997,0.6148,0.0199,0
471,0.2764,0.5537,0.6974,0.0199,0
472,0.3827,0.5541,0.8212,0.0199,0
473,0.4428,0.5279,0.6196,0.0199,0
474,0.6523,0.5191,0.5529,0.0199,0
475,0.4002,0.5271,0.8824,0.0199,0
476,0.7725,0.3976,0.4852,0.0199,0
477,0.7933,0.4964,0.3713,0.0199,0
478,0.3937,0.4004,0.7284,0.0199,0
479,0.3666,0.3444,0.4675,0.0199,0
480,0.4197,0.615,0.6473,0.0199,0
481,0.66,0.569,0.4285,0.0199,0
482,0.4645,0.6039,0.6636,0.0199,0
483,0.6007,0.6922,0.399,0.0199,0
484,0.3979,0.4768,0.7519,0.0199,0
485,0.2997,0.6189,0.5696,0.0199,0
486,0.3958,0.6509,0.7067,0.0199,0
487,0.6014,0.4548,0.8299,0.0199,0
488,0.5874,0.6173,0.8072,0.0199,0
489,0.3603,0.361,0.4737,0.0199,0
490,0.7584,0.4246,0.4331,0.0199,0
491,0.4581,0.5695,0.7827,0.0199,0
492,0.4239,0.552,0.5217,0.0199,0
493,0.6093,0.6477,0.6092,0.0199,0
494,0.5624,0.5386,0.6512,0.0199,0
495,0.3956,0.3609,0.6944,0.0199,0
496,0.5491,0.6323,0.6416,0.0199,0
497,0.5699,0.5648,0.6543,0.0199,0
498,0.7516,0.5008,0.4997,0.0199,0
499,0.6425,0.6437,0.2625,0.0199,0
500,0.3838,0.309,0.5208,0.0199,0
501,0.3328,0.391,0.6416,0.0199,0
502,0.7235,0.5157,0.3136,0.0199,0
503,0.5641,0.6417,0.6766,0.0199,0
504,0.5648,0.6724,0.6495,0.0199,0
505,0.6495,0.6385,0.3442,0.0199,0
506,0.6299,0.643,0.7519,0.0199,0
507,0.3149,0.445,0.5885,0.0199,0
508,0.603,0.5593,0.7956,0.0199,0
509,0.6562,0.6025,0.7279,0.0199,0
510,0.4149,0.387,0.6945,0.0199,0
511,0.589,0.579,0.252,0.0199,0
512,0.3644,0.6802,0.7084,0.0199,0
513,0.6162,0.5359,0.3022,0.0199,0
514,0.7028,0.5219,0.4391,0.0199,0
515,0.5725,0.581,0.6469,0.0199,0
516,0.6022,0.7006,0.5277,0.0199,0
517,0.4111,0.3211,0.4929,0.0199,0
518,0.3729,0.5783,0.7524,0.0199,0
519,0.5858,0.5968,0.8465,0.0199,0
520,0.6459,0.5197,0.6108,0.0199,0
521,0.6353,0.4438,0.7722,0.0199,0
522,0.6273,0.5341,0.3406,0.0199,0
523,0.6921,0.554,0.5433,0.0199,0
524,0.7838,0.4525,0.4842,0.0199,0
525,0.3012,0.604,0.7233,0.0199,0
526,0.396,0.6339,0.5879,0.0199,0
527,0.5568,0.6256,0.6279,0.0199,0
528,0.4882,0.5629,0.4964,0.0199,0
529,0.7192,0.5722,0.7095,0.0199,0
530,0.5631,0.6307,0.5246,0.0199,0
531,0.6632,0.3523,0.6068,0.0199,0
532,0.6009,0.617,0.63,0.0199,0
533,0.6552,0.4757,0.5872,0.0199,0
534,0.3944,0.4293,0.7069,0.0199,0
535,0.6742,0.6401,0.6182,0.0199,0
536,0.6025,0.5637,0.4228,0.0199,0
537,0.3247,0.5193,0.8264,0.0199,0
538,0.6827,0.4037,0.6589,0.0199,0
539,0.666,0.5621,0.734,0.0199,0
540,0.5993,0.5643,0.879,0.0199,0
541,0.6273,0.5707,0.5413,0.0199,0
542,0.3634,0.642,0.8281,0.0199,0
543,0.6832,0.5255,0.7403,0.0199,0
544,0.6451,0.5867,0.4961,0.0199,0
545,0.4289,0.5806,0.2299,0.0199,0
546,0.4478,0.4869,0.726,0.0199,0
547,0.6894,0.5791,0.3039,0.0199,0
548,0.3983,0.622,0.5945,0.0199,0
549,0.7104,0.535,0.3528,0.0199,0
550,0.6722,0.5341,0.4176,0.0199,0
551,0.4524,0.5929,0.5218,0.0199,0
552,0.4468,0.5298,0.8004,0.0199,0
553,0.704,0.5272,0.7626,0.0199,0
554,0.4562,0.5796,0.5466,0.0199,0
555,0.7596,0.6069,0.316,0.0199,0
556,0.4205,0.4309,0.8055,0.0199,0
557,0.6971,0.5196,0.3032,0.0199,0
558,0.7422,0.557,0.5303,0.0199,0
559,0.4451,0.5743,0.4435,0.0199,0
560,0.3521,0.5725,0.8431,0.0199,0
561,0.3159,0.3112,0.5473,0.0199,0
562,0.6898,0.5499,0.5068,0.0199,0
563,0.7077,0.6143,0.3892,0.0199,0
564,0.4527,0.5511,0.8128,0.0199,0
565,0.3373,0.3187,0.4501,0.0199,0
566,0.4423,0.6067,0.4593,0.0199,0
567,0.6168,0.6424,0.6499,0.0199,0
568,0.6805,0.4838,0.6112,0.0199,0
569,0.7251,0.4314,0.5681,0.0199,0
570,0.2565,0.4097,0.4826,0.0199,0
571,0.7093,0.5937,0.7112,0.0199,0
572,0.6694,0.5474,0.4407,0.0199,0
573,0.6,0.6086,0.575,0.0199,0
574,0.5817,0.585,0.8316,0.0199,0
575,0.6977,0.4863,0.5699,0.0199,0
576,0.6074,0.5625,0.706,0.0199,0
577,0.2945,0.5391,0.7629,0.0199,0
578,0.6856,0.5541,0.7376,0.0199,0
579,0.3356,0.5517,0.7299,0.0199,0
580,0.5565,0.5788,0.7819,0.0199,0
581,0.4904,0.5496,0.8157,0.0199,0
582,0.4169,0.4743,0.7121,0.0199,0
583,0.7365,0.3766,0.5508,0.0199,0
584,0.6839,0.594,0.7489,0.0199,0
585,0.3258,0.6024,0.7355,0.0199,0
586,0.3385,0.4185,0.5529,0.0199,0
